Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-622.5306	-522.6598	-99.87083	25.40035	4.444193	0.118132	0.0776763	0.109981	0.259339	0.116873	0.120936	0.228526	0.0565267	0.249546	0.00267651	0.70193	0.104195	0.034878	0.0168831	0.291898	0.0606892	0.143229	0.0410175	0.22224	0.00497643	0.0243285	0.15406	0.0132805	0.00404401	0.0329061	0.286769	0.155085	0.0191105	0.420863	0.0181151	0.0723132	0.30161	0.234781	0.12471	0.437909	0.13448	0.124232	0.00387843	0.0563914	0.0551957	0.0423196	0.151702	0.20061	0.126254	0.0303032	0.0822967	0.000888093	0.303275	0.0048457	0.0292786	0.0020282	0.0747987	0.248942	0.73987	0.220136	0.073655	0.0902283	0.181487	0.0826469	0.168654	0.1558282	0.05755008	0.0224164	0.274723	0.0598727	0.0288968	0.0106768	0.116401	0.0256761	0.0113273	0.00547735	0.0604806	0.205418	0.0589985	0.0215537	0.0968915	0.00119113	0.3560557	8	50.38337	0.05665658	0.477215	0.789293	1.08411	1.64938	0.091656	0.147054	0.0464033	0.446677	0.138021	0.130189	0.4136058	0.8608577
1100	-592.2995	-515.9689	-76.3306	27.2805	4.370713	0.0251178	0.177947	0.132736	0.0447342	0.104358	0.00228908	0.0266003	0.205592	0.00664538	0.00394442	0.00837855	0.03573	0.016301	0.0667395	0.020277	0.00292597	0.0039153	0.00827359	0.109526	0.419354	0.0459422	0.00739447	0.0106969	0.00129039	0.0328538	0.00174763	0.0690428	0.0350762	0.0405686	0.0754496	0.349284	0.137414	0.0286301	0.0532751	0.123987	0.016843	0.30759	0.0255934	0.0636612	0.408201	0.277788	0.0610339	0.00913723	0.0131137	0.0946924	0.00386141	0.426499	0.0722072	0.0601168	0.105382	0.113636	0.104477	0.00346074	0.0374368	0.156551	0.0170167	0.162764	0.0016887	0.145635	0.0141206	0.08403289	-0.0437332	0.11717	0.334337	0.0601587	0.0434313	0.0468695	0.00251448	0.0322135	0.0079524	0.0346949	0.0358627	0.0734718	0.0724339	0.00302753	0.132742	0.00312064	0.2869788	7	56.96767	0.04149136	0.473636	0.787126	1.08418	1.65505	0.0973999	0.163492	0.056624	0.432951	0.156156	0.0933773	0.2432456	1.17979
1200	-616.7992	-524.4424	-92.35674	35.99723	2.669441	0.03862	0.0256787	0.0675282	0.0222271	0.0362042	0.0926388	0.136183	0.0298994	0.0233188	0.0139149	0.159535	0.0166364	0.0193153	0.0395853	0.0218803	0.105743	0.0849639	0.0148062	0.220597	0.132267	0.123261	0.0610902	0.0070012	0.0913857	0.0319142	0.390224	0.00218911	0.0826834	0.142064	0.0575006	0.12139	0.20122	0.155251	0.0839554	0.0202605	0.0230314	0.147408	0.0113375	0.0340821	0.130836	0.168198	0.0343987	0.122943	0.0360727	0.587334	0.0196678	0.259518	0.209779	0.23524	0.0908372	0.0338465	0.0171804	0.0696209	0.178301	0.0506686	0.0676487	0.307762	0.113806	0.0519208	0.0693661	0.093996	-0.04837487	0.0770921	0.367928	0.0359549	0.0115896	0.00763776	0.0261911	0.040643	0.0150386	0.0812851	0.0588685	0.057752	0.053991	0.0129815	0.13919	0.0138571	0.3499413	9	70.03498	0.05434077	0.361954	0.711411	1.08031	1.84632	0.12026	0.116897	0.089381	0.347706	0.211438	0.114318	0.3015664	1.160412
1300	-612.3088	-516.353	-95.95579	28.88738	2.585309	0.0906405	0.0201438	0.0265018	0.0565549	0.106265	0.0286982	0.260739	0.211551	0.0480332	0.0739681	0.00234475	0.110009	0.12753	0.0850233	0.0086613	0.0397246	0.0433389	0.00813197	0.150706	0.0100339	0.391606	0.233942	0.0501678	0.0114053	0.00634715	0.31431	0.0432333	0.16043	0.264662	0.0521263	0.264377	0.0547778	0.0691794	0.163211	0.0248037	0.166724	0.0223945	0.0922697	0.0833102	0.0782061	0.0445771	0.00698307	0.158169	0.042602	0.00915286	0.12966	0.223527	0.0776043	0.0991229	0.0308216	0.188556	0.217513	0.135596	0.0269448	0.435114	0.292705	0.108745	0.0146886	0.289241	0.136441	0.1282504	0.03509412	0.0397766	0.337846	0.0506851	0.0235228	0.0228663	0.0360307	0.0543201	0.028064	0.0210358	0.0843796	0.103367	0.0526723	0.0332689	0.0875855	0.0245792	0.2874612	7	55.16228	0.03768592	0.354398	0.705633	1.07953	1.86044	0.0791545	0.147472	0.0660536	0.43385	0.148213	0.125257	0.3225553	0.8911997
1400	-589.696	-518.8171	-70.87891	20.23125	5.371257	0.0142363	0.216549	0.0284483	0.0884811	0.029327	0.0657432	0.017951	0.00860167	0.0158775	0.143971	0.0043689	0.144549	0.0103746	0.0475907	0.0468484	0.0164995	0.00475189	0.0261501	0.0796634	0.254845	0.00698171	0.00884916	0.0423805	0.0116439	0.00779602	0.109775	0.0817251	0.0217616	0.0744632	0.0431737	0.275546	0.0506835	0.229306	0.0413337	0.0320638	0.0277951	0.0454005	0.101628	0.0155189	0.0306692	0.188469	0.251735	0.131381	0.0667841	0.134996	0.0060135	0.000679327	0.0219318	0.132751	0.0103223	0.0929278	0.0276393	0.140196	0.0179429	0.356388	0.00345288	0.008289	0.0145472	0.102413	0.0493046	0.05976574	0.05516343	0.0281124	0.301394	0.0645349	0.039924	0.0924966	0.0239565	0.0774675	0.0173069	0.0701912	0.00239801	0.0435689	0.0925837	0.00185928	0.143653	0.000553081	0.2350484	7	51.80909	0.069313	0.516803	0.812345	1.0826	1.58825	0.0620934	0.132317	0.0525037	0.473359	0.160923	0.118804	0.2902118	0.8099201
1500	-577.4143	-517.3221	-60.09211	32.45931	2.961409	0.0116022	0.0143491	0.0353547	0.0574096	0.196608	0.0233699	0.0905645	0.231724	0.0296621	0.01984	0.0531685	0.0392897	0.000822183	0.0392202	0.0762225	0.0272479	0.0464043	0.00562439	0.27744	0.0246859	0.0170834	0.0243721	0.00637047	0.0162303	0.271434	0.135395	0.0205147	0.00676465	0.0366195	0.0332254	0.137557	0.0042369	0.000459669	0.160393	0.0391954	0.247439	0.0630694	0.010756	0.135568	0.0107923	0.0578522	0.00378288	0.0551813	0.069265	0.0350426	0.0347418	0.0712026	0.0462827	0.0621113	0.0081317	0.0312601	0.0140589	0.0632474	0.0495684	0.153884	0.00317235	0.0730847	0.0230093	0.0492871	0.011367	0.06756124	0.02654768	0.0191069	0.457762	0.0121239	0.00195515	0.00649754	0.0108282	0.0473754	0.0112792	0.0226002	0.0594795	0.17408	0.0530419	0.0302476	0.0844279	0.00919453	0.4815066	9	53.56828	0.0622129	0.386254	0.729369	1.08232	1.80206	0.164386	0.0722679	0.0568007	0.451701	0.100967	0.153878	0.5080543	0.9477464
1600	-585.2153	-523.0258	-62.18947	32.43936	5.881593	0.00190692	0.018672	0.0226166	0.080627	0.11631	0.0101251	0.0534528	0.0681416	0.0707697	0.0400461	0.0528264	0.0738821	0.0692478	0.0600854	0.0145866	0.01831	0.10293	0.0105132	0.0640946	0.0144816	0.09258	0.0144525	0.0595619	0.00357381	0.0079909	0.00958957	0.0055184	0.00723712	0.0551734	0.00258375	0.364375	0.0490874	0.00830089	0.0951747	0.0397641	0.0382438	0.0426876	0.0150309	0.078677	0.0147864	0.104655	0.016969	0.0506603	0.0300912	0.0622065	0.148591	0.128363	0.0660814	0.0314607	0.103967	0.0730059	0.025266	0.0168017	0.0346356	0.0589437	0.0511252	0.190763	0.0955606	0.0380309	0.0750223	0.04682252	0.005272481	0.0907844	0.291319	0.062889	0.0357034	0.0240818	0.011359	0.107709	0.0346844	0.0223299	0.0729911	0.0843023	0.0248668	0.0116365	0.106998	0.0183461	0.4456516	6	54.64872	0.0388602	0.535028	0.822427	1.08152	1.56102	0.134075	0.0851539	0.0633947	0.462985	0.122212	0.132179	0.450924	0.9883074
1700	-601.9963	-520.0094	-81.98695	42.94254	4.406205	0.0487629	0.108379	0.0266074	0.00179915	0.167727	0.0347176	0.00412359	0.0222897	0.0736205	0.0097839	0.0999511	0.0565215	0.0157524	0.0299808	0.0219276	0.189124	0.197465	0.213519	0.263913	0.0288434	0.0388785	0.0525213	0.00277918	0.0394242	0.241389	0.0826656	0.00457965	0.0796993	0.110365	0.0136888	0.270164	0.0186643	0.157538	0.0222199	0.00745391	0.0637735	0.0408547	0.074704	0.0254026	0.016063	0.195767	0.308084	0.105627	0.0210061	0.0534327	0.0532685	0.0108205	0.144593	0.0857064	0.23457	0.0525705	0.0125707	0.000853402	0.199254	0.00247399	1.16133e-05	0.0154965	0.174477	0.0234453	0.0069074	0.09707655	0.05203709	0.0588227	0.22892	0.0471838	0.079151	0.0411407	0.0420748	0.0844762	0.00011168	0.105551	0.0404719	0.0493296	0.0378839	0.0168904	0.153334	0.0146582	0.2792278	6	53.94734	0.04870701	0.475374	0.78818	1.08415	1.6523	0.122556	0.0862665	0.0616693	0.475809	0.137459	0.11624	0.3312649	0.842914
1800	-612.2317	-519.0913	-93.14042	33.94379	3.225669	0.103775	0.0550486	0.019607	0.261577	0.0347285	0.0088888	0.0965655	0.218067	0.37024	0.0216516	0.0353273	0.0181569	0.0337381	0.00456473	0.165505	0.0547751	0.110103	0.0254512	0.0848837	0.0206936	0.10702	0.0928042	0.0177371	0.00669506	0.0135489	0.171271	0.0563123	0.0608315	0.543823	0.0363094	0.240879	0.187166	0.125791	0.0113537	0.0346974	0.00507932	0.0686665	0.0982187	0.0393127	0.00744365	0.118214	0.0472797	0.34222	0.0469823	0.00353846	0.204166	0.0137447	0.152021	0.130768	0.140656	0.0441017	0.16555	0.145006	0.126261	0.186297	0.297354	0.222011	0.0276179	0.0484042	0.0144444	0.1066672	-0.01679283	0.0240427	0.285439	0.00926626	0.181113	0.0304256	0.0339656	0.0161357	0.0134307	0.0328382	0.0761253	0.0781588	0.0405575	0.0447989	0.127798	0.0059047	0.561437	8	50.08056	0.03625088	0.406	0.743304	1.08342	1.76727	0.0732621	0.152785	0.0646115	0.4576	0.0908989	0.160843	0.5446441	1.030833
1900	-597.162	-525.0276	-72.13444	34.16189	2.479112	0.0134115	0.00129723	0.115122	0.161299	0.02904	0.0299674	0.0992151	0.0710893	0.0322295	0.0116634	0.0208228	0.034948	0.103918	0.016106	0.0138629	0.496157	0.0781535	0.00120999	0.340717	0.00801089	0.0131781	0.0485141	0.39711	0.0194927	0.0585566	0.107505	0.0395244	0.029095	0.0925443	0.0468077	0.241162	0.112524	0.142823	0.00877489	0.00826602	0.070368	0.0469081	0.0518452	0.0280335	0.0347738	0.0149698	0.0750414	0.0737078	0.142933	0.0359931	0.00650436	0.0502353	0.16991	0.219318	0.576392	0.10083	0.0139536	0.0101815	0.146803	0.15079	0.0912486	0.0615819	0.0101023	0.0161399	0.0664331	0.09436774	-0.08772284	0.0454107	0.320469	0.038851	0.0645114	0.00652192	0.0339364	0.04331	0.00439639	0.0442695	0.0606484	0.115993	0.12331	0.022057	0.0735853	0.00272977	0.3535215	9	50.72459	0.06923029	0.344467	0.69789	1.07839	1.87926	0.0695871	0.102025	0.0782372	0.483001	0.148619	0.118531	0.2657987	1.330035
2000	-599.4896	-519.012	-80.47757	23.04992	4.062991	0.0165092	0.0438432	0.0186749	0.0574787	0.15734	0.093325	0.115426	0.259869	0.00379281	0.00729464	0.0256743	0.00236346	0.0748443	0.0713099	0.0158005	0.0153922	0.276138	0.0126768	0.122341	0.0285241	0.0497997	0.0472646	0.0118324	0.00154636	0.0717772	0.140349	0.0180575	0.112556	0.123243	0.00310149	0.0786351	0.11264	0.00279176	0.028748	0.0490062	0.00303028	0.0158941	0.138571	0.139078	0.161828	0.0572323	0.00748269	0.037401	0.248077	0.0450841	0.0160484	0.159267	0.388722	0.0589659	0.282005	0.139307	0.193636	0.0343984	0.149589	0.0147329	0.0685751	0.168249	0.00827539	0.0232018	0.291307	0.0723834	0.03052373	0.0138175	0.428998	0.0373304	0.0415072	0.0320077	0.0186983	0.0239868	0.0197917	0.0440059	0.0499039	0.140698	0.0176865	0.00451959	0.103174	0.0238745	0.4654133	9	52.20874	0.03132838	0.457789	0.77736	1.08439	1.68046	0.068925	0.089776	0.0807624	0.453318	0.189652	0.117567	0.495937	0.9384524
2100	-601.9055	-525.588	-76.31749	28.48433	2.75046	0.0549296	0.0160767	0.133844	0.145803	0.187466	0.113237	0.569111	0.0935901	0.0174267	0.0455446	0.00289935	0.191995	0.00987181	0.0129898	0.00901961	0.0463341	0.188345	0.00690204	0.0812234	0.0351735	0.0566941	0.0377445	0.0268143	0.0198053	0.107368	0.306965	0.0297378	0.0166804	0.0417806	0.0347084	0.0541871	0.051717	0.0438111	0.0177411	0.0588317	0.120467	0.33761	0.225106	0.128563	0.134766	0.193358	0.0125209	0.0141839	0.110926	0.0376742	0.00675221	0.234722	0.0614295	0.216372	0.0671767	0.0391132	0.00205759	0.0354583	0.017844	0.176624	0.0316503	0.197115	0.115156	0.00749768	0.158576	0.1049952	-0.01699206	0.0137991	0.365434	0.05543	0.0744694	0.0377414	0.0321263	0.0555123	0.0280777	0.0261771	0.0132368	0.0640051	0.0500857	0.0251338	0.137075	0.0216963	0.2897264	10	50.0261	0.1006719	0.368986	0.716703	1.08097	1.83334	0.0918312	0.0815787	0.06806	0.443876	0.104286	0.210369	0.2727343	1.062303
