Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-606.1783	-530.1569	-76.02141	10.43391	0.7476669	0.0177064	0.152035	0.20173	0.1023	0.197382	0.252264	0.059218	0.0484286	0.0861194	0.00735568	0.308682	0.121396	0.0618768	0.036637	0.0302192	0.0387418	0.00970332	0.00235644	0.187506	0.0552635	0.196389	0.0335613	0.000700706	0.499376	0.0141705	0.365436	0.0374302	0.0247686	0.0226966	0.580867	0.117274	0.0575484	0.0636868	0.0087803	0.146114	0.153495	0.337247	0.10449	0.123109	0.24973	0.00953451	0.147605	0.0726835	0.00703825	0.0108616	0.24331	0.242606	0.124685	0.156766	0.717516	0.125492	0.0104374	0.00585539	0.186251	0.0529239	0.0471445	0.0790678	0.378192	0.226525	0.00527867	0.1415074	0.03313549	0.145278	0.224008	0.113386	0.00428573	0.0241246	0.103406	0.0681597	0.055024	0.0363343	0.07231	0.0113665	0.0182492	0.025699	0.0949042	0.00346417	0.4544848	12	34.16506	0.06737528	0.0843853	0.385179	0.941328	2.58911	0.125174	0.0980827	0.131692	0.315705	0.191389	0.137957	0.4876203	0.9320465
1100	-587.4066	-525.4713	-61.93527	4.238786	1.945414	0.0521087	0.00517148	0.00697644	0.0531575	0.0943526	0.186738	0.13183	0.00194762	0.214905	0.0563739	0.119561	0.0386055	0.128885	0.00359217	0.116797	0.278662	0.00223026	0.00675214	0.170038	0.124953	0.107257	0.00707914	0.034478	2.91345e-05	0.0578833	0.174762	0.111815	0.0284424	0.470661	0.0444481	0.010519	0.196425	0.0158918	0.0311608	0.0645592	0.00265672	0.0266935	0.139568	0.00841459	0.0355341	0.164238	0.00892075	0.0394669	0.502061	0.165345	0.040809	0.0334281	0.0586359	0.0599407	0.129877	0.0186583	0.00832715	0.0823129	0.00181152	0.179693	0.167465	0.243359	0.0721193	0.454211	0.0597853	0.08815277	-0.02517571	0.0750685	0.343293	0.0658522	0.00470936	0.0259776	0.105342	0.123315	0.00341246	0.00174512	0.0621681	0.0828622	0.0450826	0.0422172	0.0124087	0.00654563	0.4612377	9	29.68344	0.118748	0.28667	0.649081	1.06856	1.99569	0.157544	0.108137	0.0770861	0.178949	0.165269	0.313016	0.436062	1.057734
1200	-601.2665	-537.5652	-63.70125	10.7507	0.9121378	0.0515874	0.00166153	0.120741	0.0571812	0.0655532	0.123137	0.00554709	0.00511067	0.0660667	0.0237564	0.244053	0.0703653	0.0232413	0.0263157	0.0126364	0.117842	0.0216463	0.0633939	0.284877	0.0499827	0.352115	0.131442	0.0083996	0.0931954	0.0814126	0.0389342	0.00556239	0.158037	0.0489287	0.00758713	0.08437	0.331211	0.0162686	0.00279506	0.598759	0.397191	0.0409863	0.00681337	0.134785	0.0888739	0.0150237	0.0395898	0.235695	0.0453538	0.0204337	0.0764348	0.163479	0.275932	0.0288793	0.0699799	0.139792	0.0209233	0.144491	0.0576882	0.110168	0.356951	0.00679828	0.0526279	0.0420516	0.0622378	0.1024446	-0.02442369	0.0764918	0.329811	0.0320316	0.0913061	0.050427	0.193108	0.0176435	0.00902001	0.0174982	0.0432467	0.0255456	0.0114569	0.0274194	0.0667674	0.00822627	0.4389546	14	32.90445	0.07054775	0.119107	0.448651	0.983766	2.44848	0.132782	0.175891	0.0787107	0.319591	0.128732	0.164293	0.4145309	1.058919
1300	-602.432	-544.9784	-57.4536	9.532445	2.355144	0.0254805	0.00532091	0.0313312	0.10741	0.0764161	0.164346	0.0921267	0.0248388	0.176708	0.0293382	0.0307018	0.169635	0.0112871	0.000266857	0.101557	0.00304926	0.0040339	0.0220665	0.0762198	0.0520332	0.0293054	0.107261	0.0192182	0.154919	0.0704959	0.259605	0.0823885	0.0804348	0.0869497	0.00321576	0.0145051	0.227979	0.102705	0.0324843	0.130091	0.193575	0.0947902	0.0883441	0.175577	0.0211528	0.0271981	0.101155	0.0389676	0.0396935	0.0064813	0.0630638	0.224618	0.045676	0.0430357	0.213058	0.0337863	0.0288848	0.0517444	0.187589	0.00712305	0.0346027	0.214334	0.054331	0.00664552	0.0119746	0.08356657	-0.02636483	0.0364563	0.192166	0.100734	0.0118008	0.131934	0.0864513	0.0402976	0.0505729	0.0764718	0.049907	0.0455338	0.00117667	0.092653	0.0445028	0.0393416	0.5797481	8	34.31299	0.05105279	0.332278	0.688146	1.07678	1.9028	0.137646	0.171815	0.0919098	0.268453	0.104461	0.225716	0.5533833	1.047643
1400	-609.4841	-534.9408	-74.5433	7.835907	1.214034	0.117886	0.0627392	0.0332039	0.260036	0.0984499	0.252074	0.254945	0.00243401	0.091651	0.0607381	0.0539356	0.0599096	0.105319	0.0119936	0.0401652	0.124116	0.00271293	0.0650929	0.516449	0.00253024	0.0414937	0.0301345	0.00206703	0.0800243	0.0134547	0.0191869	0.151452	0.127695	0.15343	0.0261611	0.0727719	0.175983	0.197859	0.0162641	0.24017	0.011903	0.0810362	0.0460408	0.139655	0.20745	0.0269064	0.0980863	0.112386	0.0213852	0.100973	0.208078	0.0900432	0.310905	0.0133501	0.128645	0.536727	0.119513	0.116053	0.037745	0.000585948	0.0309103	0.0419944	0.160302	0.11116	0.0509873	0.1415699	-0.03130717	0.158631	0.238499	0.115967	0.0914648	0.0488893	0.00852276	0.132532	0.00725135	0.00122926	0.0207948	0.0873222	0.00730592	0.0103929	0.0664945	0.0047033	0.4652872	10	29.89136	0.07340257	0.177587	0.532824	1.02805	2.26154	0.123471	0.10769	0.0669327	0.294766	0.120825	0.286316	0.43398	1.07214
1500	-587.2157	-524.3933	-62.82239	11.93353	2.90352	0.251331	0.200505	0.0198216	0.135432	0.0741162	0.566536	0.273948	0.0282281	0.00149967	0.00656295	0.0207395	0.196008	0.259086	0.00646132	0.00608392	0.256783	0.00256933	0.0577475	0.0817252	0.0172743	0.0657241	0.0103637	0.0100002	0.0331448	0.0385615	0.0638274	0.0687393	0.0929956	0.137311	0.00152282	0.0043486	0.00880655	0.0360581	0.0577697	0.0999723	0.0133156	0.0113972	0.0120889	0.0684991	0.0849869	0.0277609	0.0332094	0.00683129	0.151318	0.228276	0.198638	0.00425798	0.0028102	0.0559937	0.317461	0.031184	0.211933	0.11427	0.00886414	0.0867919	0.0288754	0.309545	0.129213	0.185005	0.0319025	0.1255811	0.01719353	0.0900184	0.25443	0.0470177	0.00554881	0.0221108	0.224833	0.0530893	0.00428244	0.0043913	0.106144	0.0461461	0.0533101	0.0258366	0.0458096	0.0170317	0.4831011	10	28.8464	0.1118263	0.381658	0.726042	1.082	1.8103	0.142133	0.0804453	0.0892183	0.26921	0.198907	0.220087	0.5002947	0.9656332
1600	-625.5378	-535.2745	-90.2633	5.174251	1.44781	0.00458756	0.0268762	0.203136	0.209064	0.100057	0.243039	0.206563	0.13217	0.0746576	0.0850653	0.265506	0.189555	0.0354325	0.0497192	0.0384791	0.417002	0.01175	0.382217	0.219088	0.00771558	0.0455161	0.00148099	0.0307107	0.340055	0.0145398	0.385035	0.176785	0.765098	0.122536	0.00988359	0.0310102	0.162278	0.0492506	0.162956	0.261542	0.710514	0.388229	0.106672	0.4334	0.135881	0.233438	0.00847036	0.0538462	0.016304	0.017821	0.0402709	0.051163	0.0467767	0.0127263	0.209601	0.033263	0.0850778	0.0415584	0.112991	0.171812	0.0681385	0.0192592	0.452653	0.256277	0.0614486	0.1455687	0.0592212	0.204745	0.0412311	0.0963085	0.0191533	0.038318	0.264723	0.111938	0.0626458	0.0075612	0.0115095	0.0135213	0.035847	0.0186851	0.0733267	0.00048629	0.5325992	8	30.59025	0.07492611	0.217147	0.579632	1.0472	2.15602	0.130677	0.111314	0.135338	0.234887	0.174289	0.213496	0.5918204	0.8999338
1700	-570.4333	-544.5724	-25.86091	4.938856	0.924861	0.0200519	0.0693398	0.0462472	0.0631513	0.0823565	0.072908	0.0601052	0.00928086	0.00662782	0.0034525	0.0446792	0.0251543	0.025604	0.123917	0.0246948	0.0408066	0.00510626	0.0852199	0.23237	0.0129467	0.00181519	0.0382341	0.0291548	0.124557	0.0337233	0.107758	0.00790162	0.00713559	0.0220772	0.00196498	0.00372258	0.0298059	0.00874735	0.00615462	0.0986487	0.20451	0.0547009	0.0163119	0.134323	0.111614	0.0576063	0.0814464	0.241937	0.00572174	0.0287386	0.128176	0.0337768	0.0590806	0.002821	0.0228359	0.101997	0.0918739	0.00811268	0.0455428	0.0675305	0.0326721	0.0920967	0.00963596	0.0211944	0.005697	0.07475853	-0.02540689	0.0509019	0.156676	0.123284	0.0476203	0.0569467	0.0955587	0.133934	0.0252866	0.000157047	0.135239	0.0139621	0.00647031	0.0204292	0.117327	0.0162078	0.7132826	7	30.59538	0.09072494	0.121728	0.45294	0.986341	2.43899	0.166254	0.109035	0.100027	0.253073	0.196315	0.175295	0.6878757	1.036935
1800	-586.8469	-528.4342	-58.41261	5.749226	3.213937	0.319804	0.00556643	0.188261	0.0208712	0.0589489	0.0336924	0.0193563	0.00125998	0.365795	0.0285467	0.027528	0.131933	0.147529	0.0222054	0.00386575	0.00900762	0.0744539	0.135483	0.113655	0.0226561	0.0465897	0.0372151	0.370321	0.00842021	0.0510914	0.392238	0.0693813	0.0455324	0.049964	0.0516365	0.197744	0.412501	0.000853173	0.0332192	0.117095	0.045457	0.11479	0.155082	0.230366	0.0139423	0.16285	0.0287704	0.127222	0.08559	0.0274914	0.349879	0.270172	0.0372198	0.0311035	0.0432309	0.0199405	0.0208936	0.0207239	0.262216	0.00140734	0.0108229	0.00766423	0.154956	0.0339895	0.240175	0.1094183	0.09270149	0.0482752	0.284401	0.0947043	0.000285654	0.0462327	0.0357489	0.12181	0.00379455	0.0021005	0.0684884	0.118962	0.0528288	0.0533312	0.0490373	0.0199991	0.3657126	7	26.19099	0.2270848	0.405164	0.742725	1.08339	1.76872	0.103404	0.161441	0.100948	0.261455	0.163923	0.208829	0.4584141	0.7977778
1900	-585.8473	-537.1379	-48.70933	7.672063	1.164706	0.0510199	0.0692184	0.095056	0.0169794	0.145873	0.0412911	0.128998	0.0655178	0.0471211	0.104597	0.0226358	0.0528548	0.0616639	0.0163945	0.0179613	0.0874056	0.142236	0.020132	0.0094965	0.14985	0.00915813	0.0102642	0.244267	0.0717311	0.0872973	0.135181	0.110318	0.090049	0.141193	0.0241324	0.33817	0.0235096	0.16695	0.0123468	0.116487	0.0452196	0.0865238	0.0432958	0.128848	0.0384868	0.0216878	0.00773841	0.133728	0.153358	0.0585947	0.0252273	0.0629922	0.0252637	0.0158505	0.25843	0.0157047	0.00648949	0.285929	0.0642785	0.0220337	0.0115683	0.175448	0.551764	0.16249	0.49648	0.09344846	0.0215468	0.106602	0.281217	0.0291821	0.000734074	0.000402097	0.0517289	0.0283894	0.00519655	0.0344057	0.166674	0.0425717	0.186973	0.0187106	0.0242391	0.0229735	0.5299957	7	29.06064	0.1242501	0.168599	0.521218	1.02271	2.28748	0.139193	0.138042	0.0747364	0.286671	0.141886	0.219471	0.5515425	0.9609336
2000	-620.5253	-537.3436	-83.18172	6.997234	3.688139	0.101118	0.216909	0.138382	0.0643338	0.127349	0.0115064	0.259125	0.0112696	0.0211139	0.150923	0.0057722	0.179074	0.191902	0.0118697	0.00952378	0.133104	0.000649314	0.0938976	0.151602	0.0234762	0.218981	0.0144693	0.0329406	0.202185	0.0536028	0.086501	0.133951	0.0915202	0.0934224	0.0327729	0.0166389	0.0212815	0.0958686	0.0426103	0.0385804	0.206979	0.109703	0.221698	0.351991	0.781012	0.203444	0.10948	0.0151577	0.0830597	0.0447741	0.140743	0.500223	0.159711	0.00387159	0.350152	0.132311	0.0355498	0.27394	0.0416518	0.0419211	0.0310951	0.00840257	0.0334726	0.279626	0.0151498	0.08904699	0.03860252	0.0163037	0.140603	0.0432156	0.0447137	0.0432462	0.0590781	0.0786341	0.0882185	0.00463797	0.0759384	0.187064	0.161329	0.0145213	0.0194757	0.0230208	0.4964347	7	33.59424	0.09454628	0.436364	0.763684	1.0843	1.71565	0.165633	0.107941	0.0644904	0.294842	0.195245	0.171849	0.5350372	0.9278508
2100	-619.4258	-538.0252	-81.40067	4.68625	1.089544	0.118516	0.161965	0.102064	0.0435046	0.087593	0.120236	0.128837	0.006634	0.0169072	0.00434862	0.15288	0.0842443	0.105326	0.116638	0.050928	0.226945	0.014426	0.116125	0.629516	0.00352386	0.398925	0.0356663	0.0495033	0.0245982	0.0210684	0.230706	0.000447255	0.573732	0.0669048	0.00900568	0.413349	0.137761	0.00429203	0.0723161	0.6253	0.124776	0.43334	0.0898122	0.309041	0.37828	0.0070052	0.215797	0.282097	0.00682805	0.0930376	0.0253451	0.156925	0.0025252	0.00237144	0.10014	0.0797659	0.0100292	0.383293	0.380811	0.0152842	0.0601799	0.0902234	0.0597202	0.0839648	0.408863	0.143296	0.1179186	0.0223216	0.312909	0.00252446	0.0209022	0.00780326	0.0786464	0.185579	0.0303575	0.00957427	0.11474	0.122996	0.0079098	0.0383413	0.0306743	0.0147211	0.8817563	9	27.52838	0.0685004	0.154466	0.502105	1.01339	2.33004	0.134754	0.0943982	0.099732	0.208221	0.133462	0.329432	0.9996749	0.8820431
