Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-336.5568	-325.1302	-11.42665	8.422503	2.525356	0.0529812	1.57395e-05	0.0971053	0.00613614	0.00220268	0.0702979	0.00482545	0.015445	0.0169416	0.00977962	0.000398441	0.00371589	0.0766581	0.0517493	0.0284709	0.0347728	0.0102542	0.0195219	0.119242	0.0973927	0.0183805	0.0649662	0.0920418	0.0281738	0.148121	0.040943	0.0204213	0.0293614	0.00449798	0.025648	0.0138645	0.00391781	0.0474138	0.0748742	0.156507	0.146776	0.040967	0.0118608	0.170835	0.0201452	0.0289345	0.00935065	0.0400383	0.0551504	0.04464693	0.4463054	0.0940181	0.0491063	0.117029	0.0051647	0.0172684	0.0041606	0.0845086	0.124937	0.0196764	0.0404108	0.151344	0.0466472	0.124325	0.104279	0.0171238	0.4130804	4	8.527818	0.1144481	0.348847	0.701326	1.07891	1.87092	0.228047	0.245338	0.132704	0.0946957	0.136003	0.163213	0.8593858	0.4806693
1100	-339.271	-318.876	-20.39491	11.27938	1.264044	0.0382242	0.0269322	0.0105187	0.0399444	0.00736027	0.248688	0.00866916	0.0024567	0.0432717	0.0264334	0.0282403	0.00440439	0.0637805	0.250956	0.023746	0.0263492	0.0241364	0.0410991	0.094673	0.033087	0.0212955	0.0194857	0.0707579	0.0133814	0.0487619	0.00291617	0.00670009	0.0745516	0.235097	0.179185	0.0572584	0.0488312	0.0118831	0.167308	0.0117267	0.258097	0.00947269	0.0279778	0.111693	0.0176657	0.394667	0.0162762	0.0621862	0.0326972	0.05846621	-0.01030301	0.215728	0.021265	0.0703009	0.13272	0.00609313	0.0118647	0.0682378	0.00554575	0.00743226	0.00323834	0.122541	0.034374	0.0249851	0.254632	0.0210415	0.337689	4	14.09097	0.1422517	0.186467	0.543908	1.03293	2.23669	0.173841	0.245918	0.14037	0.145409	0.165865	0.128597	0.327386	1.031471
1200	-376.8631	-330.0541	-46.80901	6.587518	2.608706	0.0134102	0.020188	0.245909	0.00932871	0.0187311	0.0556439	0.0080995	0.0171888	0.350639	0.0767864	0.239175	0.165505	0.458888	0.133506	0.0822739	0.0423244	0.0269386	0.027353	0.254851	0.183271	0.00462426	0.0887201	0.454904	0.224093	0.00826259	4.29243e-05	0.0355704	0.5357	0.0532856	0.141861	0.152057	0.123682	0.068701	0.0357824	0.0830724	0.164929	0.312082	0.0161583	0.0873866	0.44357	0.330718	0.0113338	0.216084	0.0665196	0.1467301	-0.05612164	0.102095	0.0687218	0.0667503	0.107054	0.000928333	0.0189554	0.150074	0.130601	0.0294576	0.110221	0.0173338	0.0450687	0.0137561	0.12197	0.0170137	0.5116994	9	7.970906	0.3031397	0.356526	0.70727	1.07976	1.85644	0.205558	0.269605	0.110822	0.116384	0.104861	0.19277	0.4555778	1.123188
1300	-359.0092	-325.4277	-33.58158	9.176138	1.988879	0.218706	0.000737478	0.012647	0.0192878	0.0373993	0.0850101	0.100151	0.043456	0.04172	0.0153348	0.19981	0.0111144	0.010456	0.0505982	0.0105872	0.0519929	0.0218938	0.0618857	0.126105	0.26125	0.00208888	0.0408184	0.0356182	0.0115185	0.0868327	0.206011	0.0040798	0.0183299	0.129651	0.223848	0.346918	0.00982236	0.00972669	0.150239	0.165028	0.367933	0.019172	0.0302517	0.0596434	0.11656	0.370898	0.165522	0.0249174	0.0935885	0.1051362	0.002091301	0.103202	0.000353101	0.0700813	0.0015987	0.0549836	0.0229084	0.0497825	0.0543914	0.0113728	0.0437477	0.0320949	0.0132778	0.0639394	0.47637	0.00189597	0.4695243	8	10.88371	0.08015894	0.291944	0.653826	1.06971	1.98452	0.180911	0.196672	0.247464	0.120102	0.125183	0.129668	0.4716156	0.9955657
1400	-366.336	-324.1061	-42.22993	5.590325	3.384577	0.541654	0.000514424	0.0767729	0.0915553	0.0136079	0.186859	0.104535	0.0370607	0.00329093	0.107743	0.0814635	0.0104416	0.143398	0.449158	0.0721803	0.309446	0.00951817	0.0934083	0.41545	0.209329	0.0123198	0.0957425	0.40568	0.49044	0.119946	0.136244	0.0218851	0.032859	0.1269	0.331709	0.118258	0.201165	0.0176178	0.0029875	0.00149615	0.200726	0.0144499	0.0596106	0.390756	0.247593	0.364204	0.00532403	0.0557165	0.128841	0.1543106	-0.02436803	0.124255	0.0768193	0.0423733	0.0683204	0.0157087	0.0911419	0.0699175	0.0872797	0.00644724	0.0550012	0.118641	0.13553	0.0392399	0.046062	0.0232619	0.5349364	7	5.990879	0.1938759	0.416986	0.750819	1.08385	1.74834	0.160682	0.336773	0.126689	0.146842	0.0780637	0.150951	0.5105684	1.047727
1500	-361.0511	-323.4631	-37.58798	6.921288	6.37101	0.0277215	0.0592795	0.0204674	0.0822833	0.0198355	0.450963	0.00732954	0.227792	0.0877917	0.0239586	0.108051	0.0480626	0.101854	0.106261	0.158862	0.0132227	0.0599563	0.0146417	0.151395	0.000822814	0.000727789	0.0124874	0.119864	0.137247	0.0428453	0.10481	0.0418797	0.162587	0.549524	0.0920382	0.175563	0.0617635	0.0148865	0.0559603	0.151798	0.176289	0.145222	0.0451968	0.0580348	0.154878	0.225833	0.0130533	0.461388	0.00155322	0.08226523	0.262349	0.0667907	0.0254745	0.0100736	0.0262208	0.0280018	0.087349	0.138045	0.0543184	0.0166131	0.055395	0.069352	0.0389675	0.0537349	0.274663	0.055	0.573381	7	7.036667	0.1487191	0.550667	0.830828	1.08042	1.53809	0.219809	0.231126	0.133661	0.157579	0.148381	0.109444	0.8357301	0.686084
1600	-350.1648	-317.3726	-32.79223	8.308136	4.081286	0.013857	0.00273178	0.0473489	0.0107247	0.0223993	0.130858	0.127491	0.0230133	0.0395539	0.00288249	0.0823306	0.065344	0.0252996	0.118893	0.022997	0.0267045	0.0123463	0.0407847	0.253587	0.0114157	0.00494914	0.141752	0.130701	0.397622	0.0221773	0.0375414	0.0575826	0.00634565	0.083035	0.0767759	0.149715	0.00247332	0.0383523	0.0373163	0.0417211	0.0390178	0.125293	0.0409925	0.117669	0.12262	0.0726867	0.0266891	0.192985	0.606613	0.07393267	0.1921642	0.032467	0.028422	0.0480803	0.104267	0.0234871	0.0907705	0.0316399	0.007303	0.00818744	0.154417	0.122104	0.127637	0.0450546	0.169859	0.00630451	0.4533463	7	9.20815	0.08821535	0.458773	0.777974	1.08438	1.67887	0.217055	0.301111	0.0978675	0.0934195	0.129639	0.160908	0.6455105	0.7023067
1700	-372.9024	-330.5445	-42.35789	5.297622	2.809187	0.0234949	0.0615185	0.213067	0.0250809	0.0262942	0.161147	0.0254999	0.10097	0.101181	0.134732	0.180432	0.0196665	0.0793689	0.193171	0.0175304	0.512948	0.699356	0.262639	0.103184	0.281082	0.247147	0.0796187	0.0487926	0.235404	0.0189731	0.091	0.0191728	0.00684849	0.777167	0.255393	0.214213	0.0697175	0.0574847	0.427938	0.0107973	0.0829335	0.0701177	0.0125305	0.792876	0.212784	0.0241077	0.160384	0.320665	0.00910836	0.179438	0.212642	0.116819	0.0691201	0.0295333	0.0861754	0.0156547	0.0560074	0.141801	0.0308046	0.0262065	0.0302406	0.103486	0.0983946	0.0616573	0.133226	0.000873383	0.5035371	5	6.338531	0.2969923	0.37394	0.720384	1.0814	1.82428	0.210618	0.224118	0.123681	0.103148	0.126812	0.211623	0.7161791	0.7030883
1800	-347.8462	-322.1113	-25.73497	8.970655	3.051475	0.153365	0.0052418	0.00976092	0.0151853	0.00585759	0.118627	0.0615595	0.0688871	0.0333792	0.048357	0.00227637	0.455372	0.119009	0.112442	0.0468722	0.0494381	0.133625	0.0613209	0.00637663	0.0282608	0.0105513	0.00725117	0.0626422	0.0393119	0.0240999	0.0126165	0.0683897	0.0583657	0.0156739	0.00392799	0.0201796	0.30914	0.149253	0.378915	0.0562401	0.308034	0.0503034	0.183723	0.0225871	0.0702137	0.234251	0.226313	0.0269938	0.0221007	0.07693388	0.07557806	0.0552395	0.0236411	0.135246	0.0167829	0.00652608	0.0179081	0.0768722	0.0828635	0.015624	0.0727861	0.0347058	0.0437564	0.178359	0.0870069	0.152683	0.5162053	6	12.90645	0.2100249	0.393205	0.734339	1.08276	1.7897	0.246741	0.217589	0.151575	0.0807165	0.16042	0.142959	0.5917834	0.8722876
1900	-358.2319	-318.7202	-39.51172	9.319001	3.677538	0.129489	0.0623965	0.0225145	0.00211763	0.00693091	0.478491	0.0418441	0.0300132	0.0969681	0.559981	0.0480992	0.022249	0.00303024	0.347516	0.00759392	0.0139231	0.100512	0.0238773	0.277456	0.166565	6.07415e-05	0.0540862	0.0315966	0.260919	0.0161665	0.0937592	0.0223676	0.0148449	0.212572	0.0339191	0.5554	0.210056	0.0303494	0.0311017	0.018869	0.193598	0.117032	0.0640977	0.116052	0.0287067	0.0373314	0.173532	0.0293783	0.0928539	0.1094617	-0.04612177	0.0706051	0.00442246	0.0450719	0.046704	0.0205956	0.0535682	0.101349	0.00590293	0.0736612	0.0910647	0.075659	0.0831405	0.201835	0.0811049	0.0453154	0.3785839	6	9.791073	0.1193611	0.43572	0.763264	1.0843	1.71672	0.250411	0.2911	0.141282	0.073259	0.149998	0.0939491	0.3324621	1.138728
2000	-378.0025	-327.3312	-50.67126	7.558329	4.873982	0.274411	0.0125901	0.0615523	0.00965481	0.0357443	0.368431	0.096428	0.0828842	0.0384245	0.09891	0.202387	0.345881	0.154076	0.259983	0.018966	0.158644	0.0589561	0.00739734	0.452831	0.0873579	0.0339906	0.570729	0.52531	0.200819	0.330512	0.107294	0.0330909	0.051721	0.138675	0.0263282	0.237216	0.175294	0.00864128	0.0784059	0.0927801	0.020985	0.399216	0.0713378	0.0116883	0.0480206	0.191709	0.689329	0.235094	0.0407412	0.1586691	0.01524903	0.0687099	0.0819385	0.0324487	0.0262115	0.0244087	0.117827	0.0324976	0.0036208	0.0304716	0.110545	0.197706	0.0477353	0.0850555	0.0753488	0.0654748	0.5259553	9	7.745104	0.1400673	0.496758	0.800877	1.08351	1.61885	0.129423	0.331305	0.0840438	0.0793715	0.229026	0.146831	0.5412044	0.9718239
2100	-356.613	-323.6568	-32.95618	6.882902	4.037319	0.100144	0.00747087	0.152639	0.00176861	0.000957442	0.257643	0.0495607	0.041966	0.0548641	0.00186688	0.0314887	0.00547487	0.0149084	0.0870268	0.0453771	0.0450031	0.0266392	0.146615	0.283807	0.264009	0.157161	0.00975084	0.0604269	0.0130005	0.00451702	0.177789	0.00619239	0.0160077	0.176378	0.0719355	0.0131232	0.315146	0.000150466	0.464965	0.0548525	0.0727161	0.027879	0.152748	0.221515	0.231694	0.143496	0.0926043	0.508135	0.586406	0.1027418	0.09416225	0.104369	0.1592	0.00361572	0.0422691	0.0208841	0.0498835	0.12134	0.00341768	0.0105614	0.0261136	0.171005	0.132509	0.0516897	0.0876416	0.0155003	0.5721318	9	7.850322	0.2726169	0.456401	0.77649	1.08439	1.68272	0.163171	0.318236	0.13269	0.084194	0.20413	0.0975787	0.666294	0.8586776
2200	-350.9226	-322.1688	-28.75384	5.217534	1.950109	0.0327027	0.0107036	0.0938533	0.00133262	0.000437172	0.15024	0.206514	0.107459	0.0457221	0.0209393	0.306897	0.0158087	0.146498	0.14017	0.00032489	0.14641	0.172708	0.0425405	0.14118	0.188623	0.0574423	0.0482203	0.168529	0.160023	0.157778	0.0553187	0.143156	0.234249	0.136574	0.201122	0.0248115	0.149309	0.304651	0.0834718	0.02254	0.0215057	0.145316	0.0515371	0.0312089	0.0109887	0.225257	0.0308043	0.00989018	0.00644965	0.08048994	0.1587896	0.114288	0.0554826	0.0501946	0.0186468	0.0243536	0.0209205	0.149933	0.0456204	0.00912862	0.235558	0.0283833	0.03671	0.0856711	0.0969138	0.0281949	0.4692283	7	9.737439	0.1685549	0.287245	0.649601	1.06869	1.99446	0.11444	0.258084	0.132019	0.0909317	0.180426	0.224099	0.6280179	0.7471576
2300	-360.5248	-324.2611	-36.26365	4.738874	4.758664	0.232321	0.0328097	0.186045	0.0350118	0.0911428	0.0626968	0.0326346	0.0548845	0.20607	0.114125	0.428522	0.0376416	0.081025	0.0182338	0.01892	0.0295047	0.0709808	0.0128463	0.0746247	0.0436931	0.0218037	0.025798	0.115129	0.186218	0.00400645	0.0152422	0.147044	0.0755654	0.0128563	0.226056	0.0304842	0.0059567	0.130829	0.00817628	0.343402	0.282074	0.439559	0.242942	0.0917441	0.307008	0.0799581	0.177242	0.333808	0.283367	0.121823	0.08055867	0.065105	0.0346712	0.0443712	0.0216691	0.00413883	0.0530704	0.140935	0.0453846	0.0279062	0.170283	0.145289	0.0466373	0.0206314	0.0481349	0.131773	0.525121	7	8.338258	0.15358	0.491735	0.797938	1.0837	1.62663	0.181991	0.18325	0.153628	0.115367	0.21872	0.147045	0.6056797	0.8669946
2400	-362.0084	-326.4106	-35.59784	5.936042	1.418128	0.250083	0.263073	0.0867349	0.0577847	0.094432	0.00460447	0.0509517	0.149343	0.132653	0.0636871	0.0267975	0.0394937	0.175892	0.321353	0.116894	0.0218017	0.0723059	0.0503208	0.0377354	0.140253	0.0221386	0.000134238	0.127396	0.0613512	0.514767	0.37079	0.100733	0.0736686	0.224259	0.00801523	0.242118	0.12039	0.0472536	0.182148	0.056551	0.0245329	0.423358	0.0748864	0.0012761	0.018556	0.00861377	0.266289	0.189349	0.0422186	0.103478	0.2403322	0.0514094	0.044916	0.0340643	0.00482272	0.00406163	0.17313	0.170059	0.173256	0.00433104	0.0539078	0.127062	0.0834073	0.0117262	0.048461	0.0153862	0.4269274	9	7.853161	0.1610718	0.212393	0.574336	1.04523	2.16804	0.207038	0.224626	0.126635	0.0885239	0.173813	0.179364	0.6672597	0.639822
2500	-339.4327	-315.8786	-23.55411	5.875977	3.106747	0.135637	0.0254315	0.24574	0.0217746	0.037746	0.207559	0.0919085	0.00855701	0.00583755	0.322359	0.0382804	0.0793241	0.0412869	0.0765563	0.0506059	0.00833581	0.043366	0.0565302	0.054815	0.0431256	0.00630371	0.0323963	0.0574799	0.0165336	0.0378311	0.138177	0.162896	0.00781997	0.384032	0.0240547	0.0592094	0.0347674	0.0124185	0.0184729	0.0954478	0.136801	0.283798	0.0218665	0.208656	0.103418	0.00631274	0.0909866	0.344832	0.0019462	0.07260883	-0.04710779	0.115415	0.015273	0.144642	0.0540571	0.0318069	0.018893	0.0996187	0.0371662	0.00214992	0.132634	0.0249512	0.0201761	0.172975	0.0449461	0.0852957	0.5931087	7	7.772783	0.1822892	0.397355	0.737272	1.08299	1.78238	0.183232	0.287901	0.163596	0.0767181	0.155497	0.133056	0.5460009	1.086278
2600	-338.7316	-318.9733	-19.75824	5.90575	3.721185	0.0679412	0.0119536	0.039555	0.0406128	0.0416091	0.112758	0.0214532	0.0136516	0.116053	0.138026	0.00030138	0.013114	0.143177	0.0552271	0.0631635	0.059722	0.165686	0.151429	0.129942	0.0142206	0.0109187	0.0267377	0.0950262	0.024002	0.0104958	0.0766637	0.0226789	0.00509836	0.0186884	0.331102	0.117526	4.04874e-05	0.062179	0.00204221	0.035859	0.0939501	0.120587	0.0398891	0.00229412	0.0473994	0.00350005	0.303935	0.0425141	0.278309	0.07887368	-0.1110909	0.112455	0.0131863	0.100816	0.0135392	5.3632e-06	0.0219773	0.0358044	0.140971	0.0161354	0.148436	0.00264962	0.0358627	0.125974	0.223427	0.00876139	0.6530962	9	7.365435	0.1278128	0.438357	0.76498	1.08433	1.71233	0.170543	0.199903	0.219864	0.0924052	0.142673	0.174611	0.5420053	1.204963
2700	-375.5668	-334.2762	-41.29057	7.804164	1.687941	0.0148807	0.0781795	0.0290516	0.00405327	0.0137342	0.195627	0.040306	0.120067	0.0849251	0.0473766	0.171174	0.00545093	0.273732	0.0799491	0.00484407	0.0360301	0.082895	0.157266	0.477682	0.159711	0.0171203	0.0444264	0.0245132	0.0785066	0.00446702	0.544958	0.140492	0.0917423	0.0236276	0.120249	0.0620378	0.16208	0.264897	0.0239221	0.13457	0.343682	0.0824209	0.0425432	0.310544	0.0389556	0.136718	0.0463742	0.0146872	0.458564	0.1558526	0.2085264	0.0680455	0.0195625	0.0501221	0.040176	0.0637578	0.0435404	0.0625394	0.0166626	0.0496118	0.0419595	0.121126	0.131256	0.0525642	0.200501	0.0385745	0.3239853	7	9.047759	0.1450499	0.252951	0.617118	1.05979	2.07015	0.240123	0.239787	0.0981078	0.182612	0.15704	0.0823301	0.5325117	0.6084098
