Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-346.0823	-287.9508	-58.13147	9.212357	1.634446	0.0398755	0.0449505	0.0427827	0.00555749	0.217169	0.0784578	0.0814392	0.0399742	0.0912291	0.173515	0.155578	0.00776185	0.0371181	0.059992	0.00122478	0.30392	0.300831	0.0187749	0.00706015	0.204527	0.00913424	0.0056669	0.0161187	0.0207203	0.32671	0.0533444	0.177522	0.00112812	0.0326138	0.0674592	0.0214423	0.0400645	0.140071	0.0288113	0.015458	0.0770888	0.0880345	0.168722	0.000939897	0.053922	0.081145	0.0547674	0.688437	0.334207	0.1066222	0.1572577	0.0387277	0.150027	0.0125589	0.0329652	0.00016422	0.00849862	0.0853799	0.0223225	0.168511	0.0121356	0.120492	0.026805	0.145526	0.100045	0.0758419	0.2451652	7	50.51368	0.09804651	0.245364	0.609506	1.05743	2.0877	0.222825	0.326114	0.140367	0.0816597	0.133589	0.0954448	0.4024228	0.6092228
1100	-324.2389	-286.583	-37.65589	10.99812	2.197746	0.0147793	0.0126615	0.162417	0.0849958	0.107225	0.0112321	0.000201912	0.0217448	0.0224047	0.119916	0.0119482	0.0048548	0.0354864	0.0521468	0.0109877	0.0892879	0.0877777	0.0628617	0.000373742	0.182019	0.0244846	0.0529782	0.00558014	0.00137245	0.0614272	0.00175832	0.120805	0.0632375	0.0643914	0.135074	0.0500152	0.00915268	0.125574	0.00866254	0.00244919	0.00694188	0.0126211	0.0758911	0.243576	0.0571585	0.117806	0.0891335	0.157793	0.10439	0.05473459	0.06177266	0.0377223	0.0694786	0.000230829	0.0928298	0.00900312	0.00857866	0.127837	0.00107121	0.199826	0.0321612	0.197276	0.0386693	0.12837	0.0469312	0.0100141	0.3168221	7	55.10679	0.1078296	0.31579	0.674519	1.07423	1.93546	0.254843	0.27429	0.130312	0.155772	0.113639	0.0711438	0.3785948	0.836837
1200	-333.0415	-295.9116	-37.12995	14.78652	3.748036	0.0102686	0.00279602	0.00675191	0.0652612	0.0622212	0.0192343	0.0232939	0.0430523	0.0456227	0.0126046	0.0237323	0.0070882	0.00306739	0.0175492	0.0148702	0.0102564	0.00507874	0.275736	0.0486846	0.0168206	0.0525698	0.155133	0.0117362	0.0818837	0.322118	0.00913835	0.062554	0.0150591	0.0411716	0.00375935	0.0305643	0.0230538	0.0876787	0.0693347	0.0289206	0.0917673	0.0303981	0.0545102	0.116742	0.011256	0.00751305	0.12467	0.00148028	0.214373	0.05309594	0.0413996	0.0359937	0.0844453	0.0257541	0.0382797	0.0537713	0.00160539	0.262138	0.0173488	0.0913339	0.0178146	0.223773	0.00853385	0.0994231	0.0305148	0.00927001	0.3257614	6	51.51011	0.0433549	0.439961	0.766019	1.08435	1.70967	0.224827	0.263473	0.115273	0.0966968	0.120359	0.179371	0.367161	0.887244
1300	-330.0462	-283.0864	-46.95982	12.21418	3.337544	0.0810603	0.0675683	0.0377535	0.0688633	0.0133838	0.0367053	0.00993658	0.210628	0.111781	0.00435929	0.0597058	0.0345118	0.0367135	0.103993	0.0451137	0.0279766	0.0660614	0.142706	0.00783632	0.0296467	0.0902075	0.00509199	0.0121625	0.02651	0.0405416	0.0348075	0.0205192	0.0261242	0.0429435	0.00519456	0.0594341	0.0619397	0.0283793	0.0120639	0.195954	0.130137	0.0962797	0.076272	0.031754	0.199435	0.0699458	0.00703371	0.0229551	0.163471	0.08307023	0.008438568	0.0346459	0.354187	0.0175536	0.00742233	0.0136443	0.00253973	0.0895953	0.000229022	0.129993	0.0203823	0.260023	0.0012978	0.0551076	0.00910231	0.00427603	0.3151493	7	65.34805	0.05337184	0.413799	0.748656	1.08374	1.7538	0.179781	0.381712	0.107857	0.0909559	0.147253	0.0924412	0.3235879	0.9739219
1400	-356.7696	-292.6616	-64.10802	11.57247	2.526677	0.043971	0.0643091	0.0117953	0.00499101	0.957556	0.0566936	0.267091	0.0120685	0.0044968	0.0180975	0.382652	0.00527259	0.0172783	0.0269164	0.0496411	0.0642388	0.00539848	0.0219283	0.0249814	0.135917	0.19828	0.0333848	0.0388344	0.085314	0.258798	0.366135	0.290389	0.024685	0.0318508	0.158486	0.00697838	0.0230519	0.0345585	0.00486355	0.0750226	0.0735119	0.364974	0.0525124	0.0274146	0.00180743	0.111163	0.193635	0.138191	0.0301976	0.1252503	0.1492006	0.017311	0.119528	0.00245151	0.0298849	0.000465901	0.00448106	0.0805486	0.00337709	0.0813942	0.131303	0.272975	0.0183211	0.03051	0.203309	0.00413911	0.451504	5	51.66478	0.06920257	0.348971	0.701423	1.07892	1.87068	0.214585	0.383784	0.0826492	0.0839348	0.111523	0.123523	0.6007046	0.751624
1500	-335.8747	-296.5281	-39.34658	8.661591	1.899919	0.213581	0.0387294	0.133465	0.0126949	0.0144693	0.25839	0.0444511	0.140158	0.149755	0.0338784	0.0314	0.0280499	0.0295399	0.0167551	0.0487332	0.0715111	0.0214143	0.0755957	0.0375989	0.0488803	0.0186083	0.016706	0.000105679	0.104305	0.100047	0.146267	0.119314	0.0621497	0.129217	0.021595	0.0509555	0.00291387	0.152408	0.0316269	0.0423062	0.145837	0.0357501	0.250498	0.0214063	0.0337008	0.0445909	0.0123811	0.010194	0.244249	0.08308277	0.005958115	0.0245645	0.140504	0.00530654	0.0315829	0.00597407	0.00543847	0.138619	0.000290362	0.139153	0.0330838	0.152646	0.00751878	0.0332236	0.165311	0.116785	0.3526536	8	54.14893	0.09141541	0.281028	0.643931	1.06727	2.00777	0.215077	0.343107	0.108477	0.0668953	0.204616	0.0618269	0.3586117	0.9833856
1600	-328.7576	-291.0566	-37.70095	19.84285	1.530607	0.0993513	0.000383819	0.0246218	0.0260811	0.00181408	0.00247416	0.0613663	0.159015	0.111608	0.0251403	0.0167375	0.0265319	0.00856927	0.0135632	0.0171868	0.0215124	0.0492832	0.239664	0.0447181	0.0331275	0.0403126	0.0179106	0.00651005	0.0166945	0.0225839	0.0294472	0.0294406	0.0784372	0.0101842	0.117773	0.070661	0.232301	0.0842999	0.0167371	0.0407245	0.11653	0.00871811	0.0935661	0.0400126	0.0384706	0.0287247	0.169193	0.00673114	0.00876338	0.04531009	-0.04655373	0.0386222	0.20869	0.0297427	0.0262299	0.0232314	0.00177749	0.113836	0.0256286	0.0814742	0.0214489	0.374652	0.00385782	0.00311864	0.0231321	0.0245567	0.3745986	6	52.03302	0.05463135	0.230012	0.593573	1.05217	2.12425	0.117433	0.409438	0.0812682	0.0897308	0.132083	0.170047	0.3280448	1.141913
1700	-309.0997	-282.5182	-26.58156	14.18592	2.708847	0.024296	0.00271686	0.0867114	0.0288561	0.00295691	0.00588452	0.0801781	0.0841889	0.0346941	0.00739661	0.010881	0.00954026	0.0114557	0.0744352	0.0604781	0.0473975	0.0289819	0.0512079	0.0155637	0.0228699	0.0296687	0.121491	0.0241128	0.0681173	0.0744627	0.0245864	0.0513475	0.00439186	0.00889992	0.0233447	0.000727751	0.118459	0.0498789	0.0171391	0.0576994	0.0348394	0.0243714	0.00800902	0.000610194	0.0775761	0.0787604	0.158645	0.0679101	0.00655215	0.04095085	-0.01364045	0.024664	0.159805	0.0269729	0.00903791	0.00117019	0.0315262	0.223942	0.00109904	0.0992298	0.0471396	0.176494	0.015567	0.0600101	0.118627	0.00471567	0.2894177	5	50.9572	0.06866891	0.365404	0.714017	1.08064	1.83993	0.205686	0.351084	0.0832499	0.0666682	0.167944	0.125368	0.2757773	1.049462
1800	-336.438	-293.7844	-42.65359	12.32881	1.279945	0.0191526	0.0225932	0.0421144	0.0433133	0.0838404	0.160209	0.0872008	0.0541952	0.000797122	0.115596	0.0135796	0.014288	0.118654	0.080274	0.0434063	0.100872	0.0484008	0.0226193	0.0428501	0.171102	0.00281596	0.0109185	0.0526547	0.0943025	0.000331567	0.000598384	0.0831546	0.121223	0.00600722	0.191335	0.0650141	0.0308775	0.0723262	0.0218306	0.00364373	0.251601	0.028379	0.248737	0.0266526	0.0463972	0.0152679	0.0513706	0.16989	0.152515	0.07638368	0.05029457	0.0243539	0.214587	0.011706	0.0506704	0.0294785	0.00977672	0.198998	0.0140791	0.10437	0.0476199	0.162813	0.0579621	0.0460972	0.00068694	0.0268017	0.2620761	6	63.13216	0.05854565	0.189243	0.547299	1.03438	2.22908	0.203731	0.308821	0.130473	0.0913464	0.186803	0.0788248	0.3123706	0.8389907
1900	-307.7894	-284.7124	-23.07701	16.73323	6.319045	0.0074676	0.0105883	0.071537	0.0372777	0.0234699	0.0136968	0.02486	0.0458783	0.0429518	0.0600464	0.0152951	0.0632911	0.00459233	0.0198624	0.00197245	0.0682097	0.00607094	0.00860374	0.0243086	0.00332441	0.0193631	0.0135675	0.0103031	0.0881735	0.0734236	0.0169425	0.13011	0.0143289	0.00140423	0.0092809	0.0112695	0.109063	0.0560653	0.00666975	0.0195846	0.0597472	2.24109e-06	0.0539812	0.00953987	0.031797	0.0704762	0.0240953	0.0495776	0.0479439	0.03908061	0.150943	0.0337072	0.189717	0.0197197	0.0259092	0.0242459	0.000917016	0.140417	0.009791	0.122328	0.0427807	0.157206	0.0203825	0.140874	0.0624418	0.00956287	0.1708375	3	50.64107	0.06809141	0.549082	0.829987	1.08053	1.5404	0.215322	0.343901	0.0839716	0.0819955	0.173186	0.101625	0.3217805	0.5309132
2000	-337.9261	-293.3057	-44.62039	15.72443	2.778137	0.00888258	0.013061	0.0185702	0.000971567	0.116496	0.00371557	0.0400698	0.161905	0.330188	0.0874336	0.114558	0.0314228	0.000593356	0.0357251	0.0853008	0.0474289	0.0473878	0.00711581	0.0177787	0.216214	0.0491259	0.0260755	0.00288139	0.0145773	0.00335727	0.00164724	0.0419064	0.0399848	0.341254	0.0854785	0.0923659	0.00614945	0.128191	0.000171817	0.0469799	0.0151316	0.0234345	0.119907	0.0128369	0.0506891	0.158345	0.0611607	0.148491	0.00343857	0.06252917	0.004467449	0.0444526	0.0978975	0.00918138	0.0235412	0.0297127	0.00331834	0.220446	0.00587254	0.135117	0.0502034	0.0815126	0.060582	0.0842861	0.0754034	0.0784739	0.3641334	5	51.03653	0.06691026	0.371335	0.718454	1.08118	1.82903	0.240222	0.316172	0.123162	0.117743	0.13301	0.069691	0.3686008	0.98788
2100	-298.1277	-286.2366	-11.89104	19.71258	4.415697	0.00801438	0.0277915	0.0180199	0.0052627	0.0306807	0.03755	0.0991376	0.0035372	0.0341474	0.0257893	0.0118228	0.00343182	0.00344336	0.00950347	0.0630614	0.0142696	0.00123501	0.0542105	0.00250548	0.0409236	0.0327893	0.010037	0.006406	0.0384409	0.0242292	0.00367689	0.00805038	0.00252129	0.000441455	0.107431	0.0170012	0.0589821	0.024117	0.0112038	0.00280303	0.00654062	0.1036	0.0577054	0.0191114	0.0136946	0.0200351	0.0368695	0.0184146	0.0122539	0.02429659	-0.04403516	0.0270308	0.0906426	0.000480831	0.058613	0.0154434	0.0089178	0.14227	0.00146813	0.0946669	0.107458	0.202186	0.0733227	0.0631141	0.0981541	0.0162319	0.4064734	6	52.27287	0.02577786	0.475836	0.78846	1.08414	1.65157	0.238401	0.311937	0.122408	0.0796907	0.128908	0.118655	0.3624383	1.121497
2200	-322.7004	-294.2754	-28.42498	15.01988	2.196104	0.0173992	0.00287877	0.0287207	0.0170467	0.140465	0.0189579	0.0832834	0.0335872	0.269098	0.0550063	0.0032614	0.0077166	0.0822725	0.0526225	0.0178268	0.00995443	0.101278	0.0325889	6.20739e-05	0.00131979	0.0275293	0.00359204	0.0807955	0.00134928	0.0276953	0.0528782	0.0329243	0.0517218	0.138063	0.00741573	0.00161404	0.118035	0.100612	0.0702516	0.0352062	0.0123241	0.103642	0.0959841	0.00802981	0.0532862	0.00237782	0.0517327	0.00271215	0.0077898	0.06174132	0.08638159	0.0572872	0.122739	0.000157088	0.0336812	0.0681392	0.00896545	0.169574	0.00485209	0.0530815	0.00235018	0.203339	0.102761	0.0924853	0.0771411	0.00344674	0.3738133	1	50.10453	0.02839623	0.315611	0.674368	1.0742	1.93582	0.190255	0.348267	0.0626608	0.0921562	0.170659	0.136001	0.4601949	0.8122935
2300	-319.364	-292.8541	-26.50994	9.455584	2.111247	0.00147269	0.0121668	0.150387	0.0474815	0.193776	0.021358	0.0191617	0.0126219	0.00358337	0.00191277	0.0095158	0.0304081	0.0109105	0.0514658	0.00509324	0.0252469	0.000705946	0.0781878	0.0695937	0.0135698	0.0205379	0.0257454	0.00524222	0.0015191	0.0189242	0.0301789	0.0207722	0.0241932	0.125271	0.0053873	0.331024	0.0209024	0.0289261	0.10872	0.187689	0.251112	0.080749	0.24225	0.0660486	0.129922	0.0221731	0.0218606	0.0204382	0.00740907	0.04776555	0.09776459	0.0353609	0.116712	0.0296795	0.0574183	0.00441067	0.00631602	0.0883396	0.000451104	0.150885	0.0787186	0.134936	0.0156107	0.0587201	0.178803	0.043639	0.3394848	7	52.50243	0.06285075	0.306202	0.666345	1.07254	1.95491	0.179771	0.312762	0.0888083	0.136192	0.18785	0.0946178	0.4372494	0.77641
2400	-327.3971	-290.0393	-37.35785	11.23736	3.002414	0.11462	0.0018211	0.0214532	0.00757708	0.0489205	0.0203089	0.0828651	0.0934355	0.00890577	0.0464441	0.065639	0.106272	0.057087	0.157549	0.0135999	0.121511	0.00548397	0.0917974	0.0177086	0.0130706	0.118904	0.0175165	0.00651459	0.141544	0.0628077	0.0907594	0.0316192	0.0042471	0.00257394	0.0287539	0.0106262	0.00341767	0.0239523	0.00135913	0.193604	0.0410021	0.105904	0.133395	0.0160414	0.0130791	0.110423	0.000754951	0.0947468	0.0427682	0.05992045	0.0439995	0.0402043	0.143784	0.00206565	0.0308833	0.00209526	0.00547356	0.172921	0.00135031	0.0965361	0.103423	0.144974	0.0114977	0.107763	0.028675	0.108354	0.6320477	6	51.00996	0.04202188	0.389449	0.731661	1.08253	1.79636	0.152956	0.278143	0.177977	0.0807408	0.202208	0.107975	0.6760472	0.9349165
2500	-296.8287	-286.5486	-10.28014	23.2506	4.986637	0.022727	0.00700731	0.00767716	0.0181667	0.00435678	0.00972488	0.0185763	0.0380884	0.0138355	0.00903323	0.00951609	0.0957587	0.0158812	0.0198025	0.00717125	0.0121541	0.003888	0.00588789	0.000569049	0.0120799	0.0134758	0.0232097	0.00788728	0.117307	0.000233409	0.0377029	0.048245	0.0119934	0.00229332	0.0131619	0.00628361	0.03348	0.0105162	0.0312316	0.0814976	0.0106007	0.036928	0.0571363	0.000147882	0.0276333	0.0358727	0.0159329	0.041683	0.0921043	0.02972906	0.1264096	0.0484124	0.139165	0.0176341	0.0197523	0.0403071	0.000546369	0.149788	0.00219808	0.157369	0.0834989	0.0914496	0.0923848	0.14427	0.00668575	0.00653928	0.159199	4	50.14883	0.05265003	0.501522	0.803639	1.08333	1.61151	0.243478	0.260449	0.123843	0.0791361	0.166203	0.126891	0.2856086	0.5574027
2600	-323.867	-288.0626	-35.80439	27.99962	1.451883	0.00627703	0.0119872	0.0105079	0.0188298	0.104339	0.0735332	0.0464913	0.0646698	0.121097	0.0326437	0.0471495	0.0444978	0.041701	0.0652329	0.017863	0.0131768	0.0389505	0.00856573	0.00554922	0.100323	0.00943934	0.0167397	0.0195478	0.0437695	0.00746478	0.00580091	0.00351981	0.00409827	0.0885002	0.180249	0.0517933	0.0573096	0.0796889	0.083954	0.00117964	0.0491384	0.00960694	0.139546	0.00517911	0.0942346	0.0429746	0.000857744	0.0306897	0.0525775	0.0631375	0.06947215	0.00217375	0.084611	0.00225465	0.00417439	0.0876375	0.00985968	0.0820547	0.00804421	0.305973	0.0247708	0.161308	0.00538214	0.0160963	0.119758	0.0859019	0.2307254	5	52.72349	0.03323908	0.217793	0.580346	1.04747	2.15439	0.239979	0.342279	0.0887975	0.133593	0.154122	0.04123	0.3001976	0.7685786
