Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-435.3213	-367.4557	-67.86556	7.481038	4.244752	0.0212459	0.00150451	0.0358317	0.260214	0.00875624	0.232797	0.0399627	0.0210206	0.1287	0.15928	0.347387	0.026341	0.285346	0.0773352	0.17367	0.272624	0.0596405	0.0292835	0.116595	0.00384649	0.0703934	0.168105	0.00679024	0.0534448	0.190421	0.382236	0.00857077	0.110128	0.545052	0.487512	0.071678	0.0550575	0.770791	0.0469032	0.0886072	0.288789	0.271212	0.00344951	0.30483	0.235805	0.105182	0.00646474	0.17384	0.323295	0.277591	0.0872252	0.0371025	0.0155815	0.217064	0.0181747	0.0220548	0.00601159	0.155301	0.0110094	0.188229	1.18939	0.0180547	0.0508404	0.0440513	0.0516091	0.223002	0.226308	0.1936765	0.1150122	0.017318	0.0472372	0.124942	0.0509241	0.114432	0.0283885	0.0295323	0.00359308	0.178731	0.022263	0.12164	0.0606937	0.0762698	0.0998052	0.0242297	0.4749154	13	7.722315	0.2377476	0.467322	0.783269	1.08429	1.66512	0.141956	0.133463	0.210825	0.0787273	0.316269	0.11876	0.5899276	0.8050402
1100	-459.8525	-372.2547	-87.5978	11.59849	7.704951	0.313705	0.00351393	0.0125969	0.110902	0.00364229	0.104016	0.071894	0.923793	0.533359	0.0763923	0.0609558	0.0114264	0.131794	0.240658	0.434901	0.0258622	0.0212554	0.00778373	0.002383	0.0737199	0.0250927	0.0250403	0.00579296	0.531052	0.0325287	0.0901753	0.250211	0.124851	0.0593315	0.00422728	0.787792	0.0233173	0.00318867	0.104943	0.00864503	0.0171029	0.571744	0.305726	0.266729	0.222785	0.306736	0.45844	0.145096	0.136195	0.000715633	0.445124	0.268713	0.0372239	0.00219124	0.0837387	0.417004	0.00537607	0.0899038	0.0742742	0.0149438	0.019301	0.0551493	0.155627	0.156613	0.0793936	0.352732	0.532199	0.210199	0.163815	0.039683	0.110046	0.0137661	0.0430707	0.0318194	0.0549019	0.00213456	0.0110173	0.222774	0.0247967	0.187356	0.0112138	0.0641733	0.161898	0.0213497	0.4219302	10	13.36754	0.2053152	0.586281	0.849148	1.07732	1.48725	0.179563	0.217321	0.204533	0.0616998	0.169875	0.167008	0.5857452	0.7203306
1200	-434.3289	-363.4215	-70.90739	10.69041	4.341064	0.00556257	0.00271579	0.106736	0.0537749	0.183695	0.210134	0.365128	0.0797322	0.310035	0.0917951	0.0619275	0.273721	0.031764	0.015276	0.0214784	0.011252	0.0731187	0.0087389	0.0860272	0.006409	0.000367363	0.0335109	0.00546482	0.198148	0.214274	0.625438	0.0629361	0.0265303	0.00725085	0.18498	0.0205989	0.0205083	0.631368	0.0717828	0.0583138	0.360735	0.363533	0.269027	0.363842	0.156168	0.53857	0.0880763	0.562091	0.111192	0.229987	0.176965	0.0145922	0.0104232	0.748718	0.233282	0.130358	0.00491341	0.0879987	0.106524	0.0162841	0.0235264	0.0232808	0.0996979	0.0177936	0.238648	0.10404	0.00391632	0.1394574	0.01722101	0.0469521	0.163944	0.00720454	0.0326207	0.0870965	0.0182204	0.0470358	0.00351887	0.0923568	0.243422	0.124513	0.0240231	0.0493836	0.0488336	0.0108751	0.5870037	15	13.89814	0.2112176	0.472171	0.786235	1.08421	1.65738	0.0955759	0.20874	0.243869	0.0612887	0.264518	0.126008	0.6042248	0.971499
1300	-404.4112	-366.081	-38.3302	9.435658	2.261718	0.00385954	0.0236344	0.0196588	0.0592013	0.317452	0.142841	0.0084513	0.0403929	0.354417	0.0749143	0.0131106	0.103305	0.028268	0.00557587	0.0560461	0.0791153	0.00219364	0.00175183	0.112457	0.000842174	0.0234597	0.0306315	0.0345352	0.000831241	0.176298	0.361893	0.185005	0.0580024	0.318209	0.123961	0.022079	0.0083302	0.0488039	0.0558733	0.00824023	0.0853397	0.302233	0.0837942	0.297763	0.314272	0.278976	0.00359149	0.171666	0.0988064	0.0349564	3.70516e-05	0.0161397	0.0680854	0.418694	0.0741042	0.169327	0.0151403	0.222263	0.0152506	0.00552844	0.0162267	0.0306528	0.0160788	0.0154194	0.0234947	0.0426062	0.0558414	0.1286474	0.03759507	0.0992276	0.0750011	0.0935226	0.0978309	0.0951161	0.0428457	0.0237258	0.0357424	0.0947571	0.0719957	0.111988	0.0160697	0.0231302	0.0815662	0.0374804	0.5792274	15	9.882914	0.2122189	0.322635	0.680241	1.07534	1.92178	0.0952954	0.151792	0.193775	0.102489	0.318175	0.138474	0.6168224	0.9390504
1400	-424.1769	-361.2381	-62.93874	9.64307	4.356895	0.00771196	0.0743271	0.00191	0.0218729	0.0140064	0.100875	0.222174	0.0138122	0.0394721	0.111402	0.0250069	0.0596301	0.0151447	0.00394765	0.0311419	0.0682	0.102304	0.0142433	0.0133361	0.0162548	0.0152173	0.0226539	0.0202894	0.197206	0.0247356	0.0629411	0.0040672	0.144755	0.273307	0.0767081	0.0534876	0.0199723	0.0228885	0.00413224	0.266641	0.104608	0.764741	0.528916	0.104708	0.106555	0.602002	0.277041	0.590641	0.0556836	0.0210478	0.168506	0.060456	0.0150794	0.411791	0.253127	0.165348	0.0152141	0.265648	0.0226331	0.0630637	0.528473	0.0118213	0.0369343	0.038886	0.00399496	0.073383	0.120927	0.1489059	0.04951895	0.0120014	0.0674607	0.0281804	0.0880819	0.039397	0.0729485	0.137505	0.0240467	0.0906795	0.100618	0.0966844	0.0060728	0.0739071	0.130521	0.0318953	0.7328325	15	10.35308	0.1647662	0.472955	0.786712	1.0842	1.65614	0.14397	0.189121	0.225747	0.0513652	0.269764	0.120031	0.7823515	0.936705
1500	-436.413	-370.6078	-65.80514	9.339293	3.245919	0.019914	0.078457	0.0116845	0.0788124	0.00440436	0.246971	0.0592852	0.0426656	0.0430834	0.0437307	0.232954	0.0546759	0.0270351	0.0587047	0.00144945	0.192886	0.0570265	0.0430688	0.168548	0.0733458	0.0233339	0.0300168	0.00596025	0.08665	0.0331947	0.315663	0.00087858	0.316011	0.598082	0.000912202	0.0229067	0.023048	0.497675	0.190885	0.0196874	0.227681	0.0341257	0.250092	0.210438	0.0212417	0.0170593	0.0232486	0.00749887	0.563218	0.0519172	0.1075	0.788927	0.342417	0.0722137	0.0587345	0.0796786	0.348409	0.214499	0.049546	0.0154407	0.121519	0.0709972	0.411694	0.00416407	0.103742	0.236111	0.00960307	0.1614391	-0.05732596	0.11785	0.0844783	0.0963678	0.00435906	0.0849433	0.106982	0.0245294	0.0358073	0.0120922	0.0665567	0.1966	0.0661179	0.0271124	0.0483888	0.0278149	0.7153267	13	9.860028	0.1610843	0.407435	0.744295	1.08349	1.76478	0.157703	0.185454	0.192462	0.10526	0.229623	0.129499	0.6580007	1.087121
1600	-420.8317	-362.2233	-58.60834	11.32185	4.787003	0.0157263	0.240612	0.0165579	0.143338	0.0990105	0.133821	0.0105204	0.171276	0.0355584	0.103531	0.256231	0.0146403	0.199051	0.0112719	0.00355676	0.257656	0.130905	0.00473597	0.0184536	0.0119584	0.0286228	0.0201961	0.0427663	0.296895	0.0395967	0.231887	0.021355	0.00544467	0.248608	0.27	0.0197329	0.0664184	0.0715392	0.00491501	0.512593	0.0140136	0.308924	0.431528	0.261696	0.146693	0.133199	0.388321	0.0226133	0.357198	0.0893426	0.0946947	0.274821	0.0393079	0.389035	0.0363592	0.0656654	0.0373815	0.0331269	0.0182752	0.196754	0.381983	0.0357422	0.0226639	0.0203918	0.000366174	0.0182924	0.0168704	0.1104095	-0.07268641	0.0901679	0.0945985	0.029535	0.0631746	0.0095991	0.0446098	0.128044	0.0186272	0.146508	0.0613771	0.115569	0.00438335	0.0399229	0.0394156	0.114469	0.7395574	13	11.38992	0.1896341	0.492983	0.798671	1.08365	1.62469	0.135605	0.113872	0.197556	0.149998	0.228542	0.174427	0.666871	1.108996
1700	-438.5948	-364.6407	-73.9541	9.6791	2.128501	0.147796	0.153586	0.0454491	0.0583837	0.00351986	0.981849	0.067929	0.0350121	0.165136	0.0765324	0.0445593	0.0364491	0.189666	0.355509	0.148976	0.342875	0.186294	0.0129792	0.00467199	0.0879245	0.0174457	0.0496876	0.183241	0.020152	0.0693956	0.451733	0.0429782	0.0337113	0.256115	0.0223755	0.520819	0.00283257	0.19463	0.147969	0.00077764	0.257329	0.0583369	0.303375	0.442055	0.851594	0.00890659	0.267936	0.0165817	0.72857	0.0359815	0.0106204	0.0721711	0.0336724	0.01726	0.00569515	0.467527	0.0483261	0.00625933	0.187994	0.383857	0.19406	0.235866	0.209548	0.276664	0.203745	0.281344	0.320678	0.1966912	0.1671891	0.099776	0.0248729	0.0711937	0.0501797	0.0268031	0.0575607	0.0590578	0.0218796	0.130227	0.0393327	0.113335	0.0102514	0.0617869	0.142163	0.0915804	0.6680908	17	10.58158	0.240075	0.308146	0.668018	1.0729	1.95094	0.186223	0.115077	0.204839	0.072593	0.316427	0.10484	0.8352799	0.7998407
1800	-414.5785	-361.1638	-53.41472	7.779668	3.932272	0.255882	0.0251593	0.0333685	0.000159034	0.0178012	0.0534684	0.127628	0.0757805	0.197252	0.030519	0.0937553	0.0194687	0.144768	0.047841	0.161335	0.321313	0.0996398	0.000670995	0.064659	0.00737865	0.0075609	0.0085646	0.124855	0.193608	0.0219587	0.128655	0.0499652	0.0120783	0.0249692	0.0152149	0.757117	0.00016682	0.153499	0.195636	0.121152	0.563698	0.0211808	0.116475	0.384915	0.522884	0.0250243	0.469633	0.00880327	0.178473	0.0402456	0.033654	0.0202145	0.00952263	0.00431645	0.00150864	0.0852587	0.0369154	0.383805	0.674949	0.0731015	0.171369	0.142423	0.00279437	0.0542911	0.0320167	0.339423	0.320628	0.1356694	0.06991165	0.055016	0.106922	0.0338998	0.080216	0.0759443	0.0373701	0.00829392	0.0186842	0.1201	0.0616741	0.111916	0.0276645	0.0624611	0.0924814	0.107358	0.5891377	16	7.985975	0.1982386	0.450602	0.772834	1.08441	1.69216	0.134613	0.128416	0.186618	0.134277	0.304729	0.111348	0.6590494	0.8939205
1900	-454.4125	-368.5158	-85.89671	8.27181	6.246152	0.0103516	0.359431	0.0334464	0.170214	0.0131999	0.191562	0.043294	0.239903	0.142246	0.0715917	0.284739	0.0872085	0.0527541	0.0592359	0.00599837	0.477054	0.198773	0.0630865	0.412098	0.00125618	0.0209888	0.0882329	0.0192891	0.183191	0.0761077	0.849806	0.0867607	0.260616	0.776655	0.0459023	0.116142	0.0174768	0.0110327	0.00627932	0.557933	0.133934	0.355543	0.233988	0.256765	0.122862	0.451892	0.117853	0.129088	0.38808	0.0276059	0.0842561	0.0142273	0.131508	0.918378	0.111331	0.0821104	0.00713662	0.0457908	0.0719088	0.236485	0.268084	0.0363628	0.0881821	0.0237857	1.21606	0.00548797	0.0139902	0.1781867	0.1176074	0.138894	0.0903993	0.0369896	0.281826	0.0324924	0.0256233	0.0275992	0.0350356	0.10001	0.0406075	0.0570205	0.0113762	0.0782772	0.0427023	0.00114705	0.691888	16	13.62942	0.1682781	0.546831	0.828788	1.0807	1.54368	0.156586	0.105922	0.263395	0.122049	0.22944	0.122607	0.8094954	0.8547152
2000	-455.6903	-365.5389	-90.1514	9.034507	2.72451	1.05936	0.0289087	0.00723466	0.00017933	0.142519	0.0346732	0.313658	0.130552	0.0235334	0.61845	0.0806857	0.0633223	0.0144099	0.190146	0.228072	0.320352	0.00457429	0.389419	0.00180412	0.441834	0.000890762	0.196749	0.242127	0.102448	0.266122	0.0454658	0.102956	0.579995	0.0310384	0.0546259	0.377837	0.00693323	0.0548003	0.0214842	0.000955103	0.668561	0.166427	0.244723	0.137467	0.340763	0.0149232	1.22735	0.0693495	0.0493902	0.00667626	0.0182213	0.105771	0.123592	0.114553	0.387789	0.44997	0.034939	0.0324431	0.352162	0.92248	0.102524	0.0258517	0.181052	0.362701	0.105538	0.349358	0.553265	0.1866126	0.02546516	0.0554781	0.0436888	0.275524	0.052595	0.0336516	0.00270535	0.0139387	0.0148974	0.115888	0.0241953	0.15904	0.0181156	0.0702462	0.0901506	0.029886	0.6137604	16	11.57687	0.31479	0.366759	0.715036	1.08077	1.83743	0.22928	0.164757	0.133513	0.09721	0.239567	0.135672	0.6392256	0.9601625
2100	-425.8221	-365.1843	-60.63787	11.11695	4.956213	0.00813524	0.079539	0.00327717	0.00798787	0.177783	0.263562	0.00617963	0.0307175	0.234563	0.302829	0.126186	0.0380787	0.267197	0.065797	0.00479621	0.048615	0.0251229	0.00770433	0.164735	0.0496026	0.0145383	0.020687	0.0284111	0.0778649	0.249476	0.349248	0.157621	0.00669772	0.672718	0.251166	0.0406586	0.00787012	0.175484	0.020014	0.298184	0.285286	0.643848	0.611528	0.211831	0.0422127	0.170555	0.01511	0.00413027	0.0932845	0.0190119	0.12446	0.241962	0.0266551	0.44733	0.0435379	0.0188498	0.141701	0.0257323	0.00223678	0.428977	0.103829	0.0238196	0.0148243	0.00403288	0.0198516	0.00898431	0.00690302	0.15668	0.1598406	0.0475828	0.0940152	0.0723858	0.0219848	0.0161784	0.0308412	0.0405166	0.138597	0.0706745	0.0828284	0.175813	0.0913454	0.0548886	0.0271568	0.0351911	0.646826	16	11.41951	0.2524225	0.500249	0.802904	1.08338	1.61347	0.197517	0.157378	0.217259	0.058949	0.188263	0.180634	0.8066665	0.8018505
