Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-630.0394	-522.1281	-107.9114	25.91991	2.47669	0.363115	0.0837263	0.0309215	0.0131792	0.00895803	0.0315439	0.28	0.162025	0.602328	0.00430701	0.101906	0.02535	0.424459	0.117384	0.111894	0.158824	0.0141964	0.160723	0.100613	0.00386027	0.124838	0.0567182	0.0179368	0.0927188	0.0673866	0.0206451	0.192533	0.0509663	0.0200364	0.0727726	0.219691	0.282177	0.119036	0.243843	0.195996	0.0740304	0.146605	0.0457078	0.98628	0.171136	0.11076	0.151789	0.527716	0.0037015	0.196389	0.0400643	0.163087	0.0342015	0.560872	0.0738694	0.101519	0.749708	0.435842	0.564129	0.0472213	0.0958677	0.131535	0.164061	0.582766	0.0441216	0.1394902	0.05713874	0.0908076	0.272143	0.0809044	0.0297415	0.00292833	0.00121419	0.0712289	0.0123272	0.00992737	0.0120778	0.0759168	0.0705858	0.00749204	0.233797	0.0289076	0.4956873	10	27.93926	0.1182742	0.344235	0.697707	1.07836	1.8797	0.129922	0.124659	0.0831241	0.418683	0.111165	0.132446	0.552826	0.8966425
1100	-577.5835	-510.5286	-67.0549	30.71788	2.490714	0.112584	0.0253099	0.126044	0.00629232	0.0303614	0.0526767	0.228385	0.00400717	0.190719	0.00549775	0.0727257	0.0877798	0.0315951	0.100958	0.108608	0.00387513	0.0141283	0.0313487	0.0669564	0.00789693	0.0317612	0.015869	0.00566525	0.00334143	0.15693	0.228751	0.115445	0.0494029	0.00786656	0.0275948	0.00264156	0.0176905	0.0612944	0.0957267	0.0918532	0.0506486	0.273643	0.00312006	0.10715	0.15198	0.171351	0.135551	0.0405675	0.00555997	0.104628	0.00033996	0.0704416	0.0421402	0.130068	0.0564865	0.00193443	0.0213132	0.318156	0.117167	0.226347	0.00506821	0.00720365	0.0813968	0.372596	0.149496	0.07285652	-0.03682553	0.0393011	0.397786	0.0561577	0.0482234	0.00180525	0.00595163	0.137365	0.0236418	0.0320287	0.00106163	0.118523	0.0676647	0.00432443	0.0657807	0.000385036	0.4070017	5	31.56561	0.07642856	0.345574	0.698762	1.07852	1.87714	0.107063	0.0803456	0.0632072	0.478801	0.119245	0.151338	0.3701762	1.099481
1200	-590.2646	-521.7928	-68.47183	26.86784	4.688291	0.0465155	0.000143184	0.0110229	0.0103399	0.0781837	0.149999	0.184602	0.0130476	0.260924	0.0232619	0.0611107	0.177048	0.016804	0.0945561	0.13431	0.0242452	0.0228378	0.0441332	0.104464	0.0165901	0.0242111	0.0050286	0.0738985	0.00686669	0.0460767	0.00262148	0.202614	0.00307987	0.0105768	0.0220107	0.0914138	0.193003	0.133902	0.174956	0.0362827	0.00615955	0.138739	0.0335178	0.0187147	0.0961637	0.00748087	0.0442207	0.042122	0.000726821	0.0694482	0.00677947	0.161388	0.0147052	0.0875496	0.101962	0.0296905	0.021186	0.194699	0.331681	0.353697	0.216554	0.0246116	0.141827	0.206965	0.304234	0.0727265	-0.01925113	0.0278147	0.275575	0.122992	0.0318058	0.0155173	0.0559865	0.0378141	0.000337717	0.0251484	0.00816517	0.155419	0.075024	0.020803	0.135466	0.0121317	0.4822124	7	33.07359	0.06308922	0.488593	0.796087	1.0838	1.63152	0.076014	0.152304	0.0721966	0.446778	0.107378	0.14533	0.4629612	1.041583
1300	-622.0651	-514.9647	-107.1004	9.080471	2.427002	0.43246	0.00204428	0.0994396	0.0298842	0.0117636	0.0783498	0.338754	0.0510061	1.50987	0.0100146	0.453552	0.135836	0.0193239	0.0201249	0.137097	0.530363	0.301133	0.0969006	0.140468	0.068268	0.133677	0.0177272	0.0163938	0.622504	0.1825	0.0394162	0.0308073	0.0172542	0.0147052	0.239788	0.183306	0.0150858	0.127464	0.480101	0.0175351	0.676138	0.235159	1.47661	0.0401713	0.0247688	0.00492852	0.370829	0.0588716	0.0679734	0.00503307	0.0128294	0.00184924	0.59358	0.870453	0.325057	0.229178	0.368146	0.160367	0.118049	0.311175	0.81536	0.031467	0.454855	0.075803	0.0648075	0.2028285	0.09934274	0.00375055	0.336689	0.0691544	0.00203373	0.0404405	0.0209889	0.0506612	0.00990035	0.0675443	0.0468772	0.106856	0.115017	0.0092175	0.109984	0.0108859	0.5178675	9	26.1399	0.1021678	0.339425	0.693892	1.07775	1.88893	0.121549	0.10869	0.0696356	0.442434	0.116294	0.141397	0.6172102	0.8390455
1400	-608.9382	-527.9165	-81.02174	9.63495	1.849004	0.166068	0.00996012	0.397437	0.102654	0.0153507	0.169001	0.219106	0.0313619	0.328339	0.0848601	0.00545721	0.324518	0.072922	0.0875981	0.166534	0.0552827	0.226554	0.23611	0.142387	0.0932168	0.0824292	0.248371	0.063721	0.431398	0.0558341	0.0207401	0.136637	0.118789	0.0234266	0.0118431	0.096157	0.112195	0.221202	0.12657	0.0661112	0.884738	0.273213	0.0120348	0.177163	0.0927541	0.007491	0.0611536	0.107219	0.113912	0.00472	0.0562532	0.0141352	0.261335	0.0191183	0.130074	0.522287	0.373497	0.023619	0.673413	0.00843694	0.160227	0.10208	0.47229	0.125807	0.109221	0.1631025	0.05065851	0.111019	0.233769	0.0442642	0.0732958	0.0224948	0.04966	0.0593188	0.0170462	0.0349444	0.0562378	0.101515	0.0403678	0.0045384	0.133453	0.0180761	0.3292544	11	29.70766	0.1317694	0.274559	0.637932	1.06571	2.0218	0.0790943	0.113992	0.100739	0.470861	0.125995	0.109319	0.3799129	0.8666576
1500	-620.8909	-526.3657	-94.52515	8.33496	5.250819	0.387223	0.0632465	0.219932	0.0159385	0.0293689	0.00364707	0.386397	0.155635	0.0303677	0.0487673	0.129498	0.116398	0.0305477	0.0637115	0.0594601	0.000527397	0.189379	0.0336647	0.0941383	0.0593148	0.0894728	0.131234	0.00209325	0.0117755	0.237395	0.489124	0.763958	0.0177687	0.0136795	0.121671	0.105299	0.0377947	0.169834	0.188829	0.323829	0.189032	0.210664	0.282891	0.039157	0.22315	0.287243	0.31467	0.00239258	0.163989	0.0732933	0.0129312	0.0304906	0.376586	0.25661	0.0269679	0.113336	0.00875365	0.0104971	0.049087	0.0377957	0.470042	0.187678	0.0321977	1.19754	0.107656	0.1902336	0.03419018	0.0150511	0.357557	0.0358274	0.0155751	0.00423462	0.0481237	0.142647	0.0357006	0.0016645	0.0180259	0.0701165	0.0479905	0.00840051	0.164918	0.0341676	0.4589517	10	30.91574	0.08570487	0.512173	0.809732	1.08284	1.59526	0.128827	0.0810749	0.0524996	0.413385	0.198883	0.125329	0.4931419	0.9306687
1600	-616.7116	-518.9019	-97.80974	13.37859	4.04144	0.229112	0.157443	0.082859	0.00961788	0.000890626	0.101772	0.0479613	0.0677517	0.725071	0.327322	0.429605	0.069849	0.169403	0.229901	0.366718	0.167676	0.277079	0.045706	0.279736	0.0928385	0.162583	0.0263353	0.000661523	0.110894	0.191918	0.238106	0.216104	0.055429	0.00619686	0.212812	0.51246	0.145081	0.0257299	0.2148	0.0373756	0.135238	0.0548358	0.0899976	0.0758634	0.464506	0.245905	0.0638915	0.324084	0.198316	0.249995	0.00371066	0.0486849	0.244657	0.0314746	0.200683	0.0120109	0.353374	0.0141027	0.736536	0.279958	0.3557	0.0139008	0.246139	0.215115	0.119004	0.1616487	0.001456212	0.140154	0.397228	0.0647906	0.0045915	0.00234105	0.0639053	0.0449882	0.0199766	0.0054294	0.0110038	0.162799	0.0234728	0.0037656	0.0478283	0.00772566	0.476756	13	27.24008	0.116337	0.456624	0.77663	1.08439	1.68235	0.0814337	0.078175	0.0281322	0.436656	0.183926	0.191677	0.4782122	0.9969549
1700	-595.03	-516.3131	-78.71688	8.993117	3.347094	0.107318	0.0514718	0.1022	0.0467529	0.00332288	0.113021	0.117476	0.00800585	0.18706	0.00654806	0.0365351	0.209078	0.0531834	0.0746645	0.015179	0.0641958	0.124035	0.0744616	0.0764981	0.0721241	0.114773	0.128159	0.00424583	0.0650622	0.112972	0.141751	0.534232	0.0376756	0.00280845	0.1682	0.113764	0.0044999	0.235824	0.0763235	0.0786166	0.0687021	0.0760709	0.064393	0.0397131	0.0220548	0.0507371	0.257059	0.103987	0.0431542	0.109081	4.13559e-05	0.0553155	0.0922264	0.0147749	0.0138411	0.290586	0.104856	0.00277749	0.883461	0.0754971	0.377791	0.0560541	0.00529839	0.394715	0.204072	0.122771	-0.02239238	0.00719659	0.437808	0.0807921	0.0506351	0.00890826	0.0120096	0.0467888	0.0294748	0.00599623	0.0127269	0.0605907	0.163394	0.016818	0.0657523	0.00110818	0.4036119	6	32.61283	0.1148045	0.414451	0.749099	1.08376	1.75269	0.0883882	0.136752	0.0426427	0.449006	0.15359	0.129621	0.3812196	1.058739
1800	-606.9749	-534.5382	-72.43674	6.750693	3.226993	0.10965	0.0429838	0.384898	0.0323075	0.0687709	0.000386857	0.0691936	0.106785	0.10495	0.0272187	0.171509	0.000380355	0.0717634	0.00795605	0.00858374	0.0811147	0.0592071	0.00855936	0.360138	0.115376	0.13011	0.172836	0.106063	0.0094937	0.192776	0.0939255	0.114612	0.334631	0.00607633	0.369455	0.0506908	0.00606461	0.0081663	0.0337452	0.18538	0.0956941	0.211331	0.0254658	0.0286952	0.121034	0.158206	0.352155	0.450322	0.12941	0.0282186	0.0169012	0.0449284	0.0256534	0.187674	0.142988	0.0978668	0.00839975	0.0097967	0.193827	0.0074309	0.307973	0.100995	0.0444037	0.188951	0.0584523	0.1343798	-0.001359143	0.0370688	0.125442	0.0532093	0.0871186	0.0434787	0.0205274	0.0283839	0.0061678	0.0802334	0.0270533	0.140423	0.114888	0.00792264	0.223641	0.00444129	0.5250845	8	29.21208	0.07424379	0.406094	0.743369	1.08343	1.76711	0.0909493	0.155329	0.0691169	0.390192	0.16024	0.134173	0.5237253	1.002595
1900	-592.1306	-520.6081	-71.5225	25.09439	5.148111	0.249677	0.00879709	0.0575418	0.0141654	0.00179182	0.0501217	0.0998407	0.0619116	0.238227	0.00798275	0.0862842	0.335119	0.04696	0.133709	0.0499747	0.109153	0.155149	0.272852	0.0433661	0.0360781	0.0015874	0.0921119	0.0988293	0.00836871	0.0508356	0.105333	0.540382	0.166994	0.00134246	0.0915111	0.115864	0.136438	0.0690872	0.113056	0.0246748	0.032789	0.10059	0.0440337	0.162138	0.0847025	0.189009	0.538009	0.0248477	0.00501498	0.0272248	0.0902969	0.292934	0.0629748	0.0445811	0.0752878	0.164877	0.30472	0.23909	0.0611019	0.029403	0.00434482	0.0240327	0.179025	0.0631122	0.0325398	0.1253769	0.002222187	0.019807	0.234632	0.046162	0.0811338	0.0224602	0.0150644	0.0598319	0.00609727	0.0143213	0.117942	0.152204	0.0715439	0.0300999	0.11114	0.0175601	0.7009913	7	27.39322	0.08617203	0.508115	0.807424	1.08303	1.60143	0.0941876	0.15967	0.0778611	0.38178	0.129673	0.156829	0.7032135	0.99684
2000	-581.8111	-521.7285	-60.08259	26.13699	3.712552	0.0431234	0.145951	0.0544292	0.0116439	0.0129352	0.00630265	0.154248	0.0219202	0.151827	0.189523	0.00812307	0.12493	0.00700254	0.0105722	0.0742069	0.172292	0.110994	0.0107427	0.0717725	0.0418903	0.195098	0.0993482	0.0985475	0.106275	0.0449562	0.07021	0.238882	0.105013	0.0141553	0.0459481	0.0261783	0.132781	0.0139923	0.0189271	0.113404	0.012142	0.110697	0.127015	0.0421587	0.457551	0.106592	0.0863392	0.0591096	0.0289476	0.155146	0.00334672	0.144826	0.0704712	0.232811	0.247889	0.246263	0.11631	0.025287	0.131319	0.0743911	0.137817	0.0146019	0.0313701	0.0384799	0.000754995	0.0821056	0.02154594	0.0340369	0.404032	0.0403565	0.0754501	0.0226617	0.000313115	0.00976144	0.0259245	0.0246444	0.0687913	0.111549	0.0742719	0.00678475	0.0575437	0.0438788	0.5410187	10	26.21854	0.08270544	0.437839	0.764643	1.08432	1.71319	0.0812097	0.129619	0.0646242	0.49439	0.102059	0.128098	0.5625647	0.9617005
2100	-619.0079	-522.3596	-96.64835	10.67562	2.047699	0.273644	0.00931877	0.142748	0.0080478	0.00699694	0.0445524	0.269181	0.238366	0.0731533	0.000925107	0.12528	0.12809	0.277353	0.414404	0.391008	0.153123	0.176707	0.0631221	0.172989	1.02904	0.00935505	0.289035	0.00883008	0.0782892	0.35284	0.483237	0.204778	0.38218	0.00554503	0.0102867	0.200545	0.562485	0.0220364	0.0927445	0.0438079	0.107635	0.432022	0.029311	0.701037	0.0966891	0.08257	0.0410932	0.0948934	0.0110212	0.123709	0.0148938	0.230799	0.0212201	0.000410025	0.0156881	0.481932	0.0964411	0.158672	0.207326	0.075018	0.0384118	0.347226	0.322515	0.121986	0.0551468	0.2071615	0.06013337	0.129916	0.226755	0.0404495	0.0136779	0.0119213	0.0280816	0.0772398	0.0182431	0.06524	0.00827362	0.19518	0.09945	0.00257409	0.0729009	0.0100976	0.5886673	7	28.78546	0.08846846	0.298903	0.659992	1.07114	1.96997	0.0767827	0.0956345	0.0667967	0.50082	0.105551	0.154415	0.6488007	0.9073161
