Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-251.3825	-246.2053	-5.17723	11.06274	4.278721	0.1124792	0.1476332	0.00710675	0.0162382	0.161146	0.0738387	0.00286997	0.0117205	0.161115	0.0718617	0.0117804	0.151563	0.0204875	0.0194244	0.150939	0.0430597	0.0968486	0.05943993	11.06274	0.469048	0.784328	1.08426	1.66236	0.190756	0.315745	0.0804512	0.0525848	0.132255	0.228207	0.2070731	0.287048
1100	-261.8641	-254.7223	-7.141713	31.33112	1.103521	0.1118296	0.03958494	0.159701	0.0418007	0.0378162	0.00551513	0.0481664	0.0109682	0.0268306	0.0462904	0.0159743	0.0201157	0.0238361	0.0353476	0.193845	0.245111	0.0886808	0.0277842	31.33112	0.157134	0.5058	1.01524	2.32183	0.226263	0.270122	0.167942	0.084099	0.168086	0.0834881	0.06736914	0.4124173
1200	-254.7028	-245.8163	-8.886471	31.18327	1.924475	0.03840851	0.0410407	0.037619	0.00217683	0.139729	0.0627932	0.0479227	0.0165958	0.143206	0.0769798	0.00230848	0.0175241	0.0231885	0.0878411	0.127497	0.151878	0.0627398	0.02556373	31.18327	0.284089	0.646734	1.06798	2.0012	0.257412	0.218519	0.116957	0.10342	0.158514	0.145178	0.06660443	0.3838143
1300	-265.6767	-248.7884	-16.88829	118.0271	4.380238	0.02239888	0.02845798	0.0378447	0.0298778	0.163926	0.0340401	0.0615524	0.00878307	0.184819	0.0194254	0.0173053	0.0284149	0.0770346	0.0670748	0.163047	0.0439605	0.0628956	0.001576475	118.0271	0.474104	0.78741	1.08417	1.65431	0.260818	0.158183	0.14817	0.0895031	0.169282	0.174044	0.03003445	0.05248887
1400	-263.8062	-252.9094	-10.89681	51.40751	1.649132	0.01975806	0.02842819	0.0361566	0.0962713	0.09346	0.0304827	0.00229847	0.00734147	0.0850884	0.0801862	0.0800057	0.0124605	0.124479	0.0554077	0.0738671	0.0624809	0.160014	0.007278565	51.40751	0.247468	0.611633	1.0581	2.0828	0.232755	0.278519	0.0466645	0.0771392	0.220063	0.14486	0.03570675	0.2038428
1500	-269.4723	-250.18	-19.2923	104.1485	1.219893	0.01875931	-0.004475277	0.120385	0.0272509	0.0388158	0.00489457	0.0511442	0.00224976	0.0383655	0.146948	0.0444379	0.0327594	0.00664488	0.0202615	0.173173	0.106957	0.185712	0.01582225	104.1485	0.178639	0.534157	1.02865	2.25855	0.186407	0.233477	0.193086	0.113249	0.184683	0.0890984	0.01134698	1.394403
1600	-250.6014	-245.6458	-4.955578	5.927324	2.413047	0.3462701	0.3341696	0.0205336	0.0385169	0.162747	0.0318724	0.0848028	0.00231441	0.155765	0.0994558	0.0310613	0.00482286	0.00824816	0.0399569	0.154681	0.0209491	0.144273	0.1007548	5.927324	0.338055	0.692797	1.07757	1.89158	0.284278	0.197107	0.0987251	0.0815277	0.182155	0.156207	0.4349244	0.2316605
1700	-259.6124	-250.6464	-8.965925	19.8358	4.015869	0.05171308	0.1029187	0.00900979	0.0286449	0.160528	0.0926683	0.0956376	0.0330292	0.0804193	0.0498411	0.030941	0.049734	0.00151962	0.132898	0.0270545	0.061818	0.146256	0.0021838	19.8358	0.455232	0.775756	1.0844	1.68461	0.266737	0.237508	0.161723	0.0659372	0.132138	0.135956	0.1051025	0.0207778
1800	-264.6836	-244.8491	-19.83449	205.9748	1.159813	0.02280302	0.002676497	0.0331319	0.0870484	0.060731	0.0354949	0.0184284	0.00454009	0.0360105	0.00284685	0.00516565	0.0236025	0.135806	0.126744	0.355519	0.0370648	0.0378662	0.008652372	205.9748	0.167695	0.520028	1.02215	2.29013	0.243459	0.228403	0.112718	0.0794457	0.169041	0.166933	0.01132887	0.7637454
1900	-252.78	-249.1425	-3.637554	10.41679	1.982577	0.1041965	0.0706162	0.0370294	0.0314785	0.0120053	0.0190085	0.0235839	0.0446307	0.0189183	0.0285853	0.0256006	0.164313	0.0501571	0.0118751	0.369099	0.0776609	0.086055	0.0190132	10.41679	0.291186	0.653148	1.06955	1.98612	0.238611	0.235835	0.114632	0.0724336	0.231146	0.107343	0.0896294	0.2121313
2000	-249.6926	-247.8796	-1.813022	7.182189	1.851443	0.1163581	0.1290668	0.0170438	0.0859919	0.0836963	0.0448329	0.0105543	0.0512356	0.0858396	0.145538	0.0335796	0.030454	0.104643	0.0584325	0.0974383	0.0856931	0.0650272	0.07271181	7.182189	0.274872	0.638226	1.06579	2.02112	0.206079	0.225362	0.0863141	0.1445	0.129575	0.208169	0.2017786	0.3603544
2100	-272.8382	-262.1788	-10.65937	34.37096	1.055621	0.02257588	0.04479489	0.011969	0.058981	0.0108846	0.17741	0.0213145	0.089454	0.0412376	0.107682	0.0159221	0.163106	0.000284562	0.195732	0.00600963	0.0296932	0.0703199	0.02566471	34.37096	0.147917	0.492855	1.00864	2.35059	0.216187	0.213227	0.137165	0.171226	0.0619475	0.200248	0.0704596	0.3642471
2200	-254.2185	-246.1351	-8.083378	27.27126	1.473586	0.04980103	0.02645079	0.0574247	0.0183773	0.120416	0.0611256	0.0433605	0.00961152	0.00329338	0.028158	0.0446337	0.0736441	0.00833191	0.0769897	0.209526	0.0764295	0.168679	0.0168841	27.27126	0.221213	0.5841	1.04883	2.14586	0.228411	0.204426	0.137979	0.108629	0.168236	0.152319	0.04333489	0.3896191
2300	-254.0073	-248.4492	-5.558078	14.69485	1.930076	0.09324171	0.1208359	0.0365631	0.0516147	0.322768	0.0879963	0.0113152	0.0932658	0.0526532	0.0793765	0.0221054	0.00135691	0.00266985	0.0121308	0.0475041	0.142594	0.0360862	0.006803626	14.69485	0.284782	0.647366	1.06814	1.99971	0.22819	0.239406	0.181423	0.085568	0.117554	0.147859	0.1276396	0.05330343
2400	-258.4108	-244.7043	-13.70653	38.48828	1.211913	0.07750359	0.0552241	0.0375225	0.00247408	0.0159389	0.0844465	0.0252254	0.0718547	0.0266537	0.0254699	0.00174878	0.184736	0.0269418	0.000315822	0.484692	0.00662724	0.00535204	0.07076289	38.48828	0.177205	0.532339	1.02783	2.26262	0.275512	0.222932	0.0915613	0.0975943	0.139838	0.172563	0.125987	0.5616682
2500	-264.6321	-254.4501	-10.18199	29.00002	2.493547	0.05166101	0.05045338	0.0434602	0.0517802	0.104963	0.0126731	0.0542909	0.0167655	0.00798342	0.00544229	0.0952764	0.0287694	0.184228	0.0160265	0.0792257	0.110202	0.188913	0.05311842	29.00002	0.345844	0.698973	1.07855	1.87663	0.2518	0.311129	0.105831	0.0849348	0.152505	0.0937998	0.1035718	0.5128657
2600	-258.5489	-249.7551	-8.793742	22.97536	3.653633	0.05999928	0.1072722	0.0392861	0.0836234	0.170394	0.0331386	0.0558843	0.00615726	0.0727014	0.106605	0.0194071	0.0218299	0.00684211	0.0491276	0.147395	0.0769708	0.110637	0.02295818	22.97536	0.43426	0.76231	1.08427	1.71916	0.259319	0.244978	0.119165	0.0601093	0.142385	0.174044	0.1302304	0.176289
2700	-267.0655	-249.8991	-17.16644	89.65688	1.443782	0.01900132	0.02034074	0.0318602	0.0601489	0.0554509	0.100024	0.00128638	0.0266327	0.00116268	0.0116753	0.0408754	0.0671435	0.0750262	0.0409596	0.302545	0.0599303	0.125278	0.01533278	89.65688	0.216506	0.578923	1.04694	2.15763	0.221699	0.213815	0.115018	0.149806	0.135628	0.164035	0.03567352	0.4298084
2800	-272.0328	-254.0337	-17.99905	133.1706	1.109592	0.01024506	0.004912752	0.0528893	0.0756123	0.102915	0.0405091	0.00379232	0.146806	0.104723	0.0369053	0.0614615	0.0142778	0.0235147	0.0405555	0.260053	0.0185968	0.0173885	0.00420719	133.1706	0.158287	0.507383	1.01603	2.3183	0.372093	0.12932	0.0685473	0.122903	0.14603	0.161107	0.009119941	0.4613176
2900	-252.1108	-244.7811	-7.329663	21.0653	3.455389	0.06561166	0.05202696	0.0223093	0.0170365	0.0433634	0.0253905	0.00976258	0.0467496	0.0768477	0.0396812	0.00168381	0.0135159	0.107048	0.0454671	0.480188	0.0350523	0.0359041	0.01368991	21.0653	0.421687	0.753985	1.084	1.74033	0.201776	0.248174	0.124419	0.0788618	0.153032	0.193736	0.06571687	0.2083165
3000	-253.5573	-251.334	-2.223256	7.800748	1.500001	0.08400701	0.2040094	0.0491248	0.0489516	0.134072	0.102846	0.00633731	0.0323956	0.192066	0.0364191	0.0346021	0.0128242	0.0469635	0.0323225	0.237931	0.0118199	0.0213248	0.006468127	7.800748	0.225323	0.588557	1.05042	2.1357	0.321821	0.142104	0.119542	0.112051	0.160606	0.143877	0.2104775	0.03073073
3100	-255.9096	-248.2989	-7.610769	27.6148	1.093179	0.04828521	0.01954309	0.0344109	0.143258	0.0808157	0.0333054	0.0764543	0.0103384	0.0885426	0.0362454	0.00398132	0.0311754	0.00597749	0.0620879	0.293808	0.000572618	0.0990264	0.0114814	27.6148	0.155162	0.503072	1.01387	2.32789	0.187606	0.21187	0.114951	0.100394	0.193053	0.192127	0.03102448	0.3700753
3200	-253.5025	-249.3697	-4.132827	9.687774	1.108114	0.1987973	0.1314594	0.0339078	0.0717181	0.0594699	0.0345019	0.0151663	0.000301514	0.0599123	0.0148483	0.00560457	0.0216722	0.354258	0.0935908	0.122375	0.069468	0.0432056	0.06870916	9.687774	0.158007	0.506999	1.01583	2.31916	0.226177	0.228435	0.0892556	0.115711	0.188636	0.151785	0.2001685	0.3432565
3300	-264.875	-249.145	-15.73007	12.93059	5.596381	0.04812271	-0.00434914	0.0828429	0.0366802	0.0424686	0.0235226	0.0407865	0.0137059	0.0271967	0.0884552	0.0582822	0.00820519	0.0444302	0.102156	0.0631027	0.261229	0.106937	0.2685818	12.93059	0.525108	0.816979	1.08214	1.57577	0.245352	0.230038	0.107762	0.0946568	0.146258	0.175934	0.2642327	1.01646
3400	-265.1778	-253.885	-11.29278	26.94502	6.662989	0.1327643	0.08514373	0.0548465	0.0300972	0.0712039	0.131039	0.0025588	0.0605751	0.0585677	0.1441	0.0464635	0.00956884	0.0346253	0.0287726	0.188618	0.101038	0.0379259	0.01652837	26.94502	0.559263	0.835351	1.07974	1.52565	0.239172	0.181353	0.140262	0.0646565	0.15502	0.219536	0.1016721	0.1625654
3500	-261.3365	-256.7084	-4.628056	9.475303	0.7577087	0.2977549	0.06763492	0.198751	0.0235106	0.240316	0.0638132	0.0257075	0.00305285	0.129838	0.0959978	0.00319598	0.0557841	0.0371864	0.0297607	0.0371029	0.00294156	0.0530412	0.1004304	9.475303	0.0865335	0.389533	0.944511	2.57942	0.210851	0.169959	0.183726	0.106579	0.136968	0.191918	0.1680653	0.5975675
3600	-246.9294	-244.6124	-2.317033	9.794616	1.137314	0.1219115	0.08754557	0.0266918	0.0681513	0.107218	0.016571	0.00247815	0.0565197	0.0930901	0.0467027	0.041607	0.043893	0.00692616	0.0262885	0.361901	0.042643	0.0593186	0.01245744	9.794616	0.163509	0.514463	1.01949	2.30254	0.271351	0.186795	0.10357	0.0801411	0.196855	0.161288	0.100003	0.1245707
3700	-272.5977	-249.3614	-23.23625	154.3997	3.385736	0.006379457	0.0121043	0.0191791	0.0275354	0.0663851	0.0351663	0.00881109	0.0331527	0.0451923	0.0957511	0.0108399	0.099516	0.0227447	0.00555027	0.0691798	0.214561	0.246435	0.008928967	154.3997	0.417064	0.750872	1.08385	1.74821	0.224517	0.247467	0.0706831	0.104982	0.211418	0.140933	0.02103327	0.4245164
3800	-252.701	-243.3991	-9.301894	38.74799	2.619392	0.04567699	0.05407155	0.0316982	0.0313459	0.131705	0.0382173	0.0190533	0.0227015	0.0482252	0.0397547	0.0660631	0.002193	0.085562	0.0175656	0.381556	0.0668507	0.0175082	0.008420813	38.74799	0.357491	0.70801	1.07986	1.85464	0.254338	0.265368	0.0816451	0.074846	0.139359	0.184444	0.06249236	0.1347495
3900	-258.184	-248.9226	-9.261387	44.48048	0.8144798	0.06129326	0.03033127	0.0649951	0.0164011	0.154723	0.219896	0.0378187	0.000527051	0.0481992	0.0942029	0.00111167	0.0159989	0.00637076	0.0680824	0.210554	0.0249094	0.0362098	0.002982123	44.48048	0.098636	0.412899	0.960888	2.52758	0.265937	0.200314	0.169471	0.0655099	0.115377	0.18339	0.03331339	0.08951725
4000	-250.5627	-248.6212	-1.941515	10.75173	0.6896529	0.103555	0.1060615	0.0445669	0.0554907	0.0327048	0.0497243	0.0227032	0.0385743	0.00901183	0.118607	0.0665394	0.0837024	0.0134489	0.0638419	0.285353	0.111272	0.00446007	0.01347552	10.75173	0.0719796	0.358607	0.920973	2.64844	0.285677	0.199163	0.137667	0.0760064	0.150476	0.151011	0.119537	0.1127309
4100	-252.8721	-244.2921	-8.579997	10.99269	2.016587	0.1155426	0.1560582	0.040678	0.0272211	0.17601	0.0364836	0.0101832	0.00591939	0.157053	0.057924	0.0148452	0.0252194	0.0292293	0.0851182	0.283149	0.0202964	0.0306699	0.1231002	10.99269	0.295247	0.656766	1.0704	1.97759	0.224923	0.261873	0.129204	0.0490067	0.162105	0.172888	0.2791584	0.4409689
4200	-251.427	-245.3094	-6.117571	16.93842	2.880651	0.07115828	0.1227378	0.0624065	0.0553612	0.0559346	0.0230258	0.00142778	0.00459089	0.0677125	0.0827748	0.11885	0.0186943	0.0109322	0.0601359	0.315459	0.0550851	0.0676099	0.01159341	16.93842	0.379813	0.724698	1.08186	1.81363	0.204812	0.175507	0.0893916	0.144097	0.188405	0.197788	0.1343312	0.08630472
4300	-257.8461	-254.9765	-2.869586	12.97992	1.603831	0.1864608	0.1263197	0.0486038	0.111646	0.0838628	0.0448267	0.0209496	0.0215296	0.0229195	0.172682	0.0138145	0.0558014	0.00500191	0.079844	0.131729	0.0881167	0.0986732	0.002921354	12.97992	0.240926	0.604974	1.05598	2.09812	0.184687	0.227429	0.164513	0.0868239	0.16179	0.174758	0.1292411	0.02260391
4400	-261.87	-250.9609	-10.90903	55.75106	0.9774091	0.08888405	0.02291027	0.116711	0.000365747	0.286332	0.0491726	0.0380295	0.0365408	0.00500855	0.00215882	0.0668541	0.0105045	0.0427484	0.0829912	0.230541	0.0267666	0.00527518	0.01058986	55.75106	0.132425	0.469855	0.996154	2.40157	0.29773	0.264744	0.0714431	0.0683363	0.141294	0.156452	0.03350013	0.316114
4500	-265.428	-252.2825	-13.14554	51.24894	1.270879	0.09412701	0.06550548	0.0650051	0.0021461	0.116642	0.0248799	0.116547	0.0479762	0.0187808	0.0366373	0.0092921	0.0248527	0.0546365	0.0337559	0.282525	0.010204	0.156119	0.01097782	51.24894	0.187663	0.545373	1.03356	2.2334	0.25097	0.19893	0.116645	0.117612	0.151609	0.164234	0.0764833	0.1435323
4600	-261.2505	-252.2325	-9.017988	20.81231	1.664595	0.05689849	0.01776999	0.00738796	0.0455915	0.0926553	0.0486721	0.0327233	0.0261597	0.110181	0.139228	0.0226194	0.00253606	0.0277966	0.108779	0.0952034	0.233873	0.00659417	0.01924611	20.81231	0.249666	0.613842	1.05878	2.07771	0.247165	0.204195	0.159279	0.0639458	0.0909038	0.234512	0.0370161	0.5199389
4700	-271.0557	-254.2638	-16.79196	56.88903	2.546403	0.01336015	0.003285647	0.0108333	0.0112037	0.243718	0.0759594	0.0241074	0.00435648	0.0298648	0.20908	0.0512533	0.0923187	0.00831094	0.030609	0.0591494	0.104123	0.045112	0.01112155	56.88903	0.350812	0.702857	1.07914	1.8672	0.220299	0.256727	0.130488	0.0914833	0.16015	0.140853	0.0144072	0.7719441
4800	-260.6326	-249.7903	-10.84228	55.22614	2.042027	0.03567282	0.02820523	0.0521098	0.116559	0.062392	0.144719	0.0537904	0.00954723	0.0780284	0.0293462	0.0169811	0.0163086	0.0756977	0.0106194	0.244246	0.0131612	0.0764941	0.001073333	55.22614	0.29824	0.65941	1.07101	1.97134	0.328819	0.193128	0.0787213	0.095413	0.158536	0.145382	0.02927856	0.03665937
4900	-270.9846	-253.259	-17.72558	96.42428	1.78777	0.01345509	0.01051454	0.0417713	0.0300566	0.106895	0.0205404	0.0031106	0.0305759	0.0480356	0.0613328	0.143765	0.00431928	0.0187893	0.00227776	0.355156	0.115161	0.0182137	0.01651857	96.42428	0.266554	0.630365	1.06364	2.03944	0.309009	0.145615	0.205473	0.0384379	0.216211	0.0852537	0.02703311	0.6110497
5000	-270.6977	-257.9828	-12.71487	66.69267	1.684151	0.05043533	0.0401857	0.0176265	0.0199551	0.0439215	0.142335	0.118859	0.0882405	0.119417	0.0640245	0.136585	0.0604244	0.0141036	0.0327806	0.0677164	0.0184215	0.0555884	0.02837268	66.69267	0.25242	0.616591	1.05963	2.07136	0.230508	0.228889	0.114968	0.099036	0.222917	0.103682	0.06855838	0.413847
5100	-255.8574	-245.0235	-10.8339	37.73435	2.207991	0.05786932	0.06436077	0.0152507	0.0135581	0.0502048	0.0160081	0.0135581	0.0341816	0.0839505	0.0555268	0.0109128	0.111945	0.0724303	0.0453749	0.327371	0.071804	0.0779232	0.01473905	37.73435	0.3169	0.675453	1.07442	1.93323	0.303995	0.170553	0.121446	0.0857973	0.158561	0.159648	0.07909981	0.1863348
5200	-254.7223	-247.4153	-7.306976	20.28858	1.462289	0.1254332	0.07721579	0.043534	0.0733184	0.0615581	0.0323617	0.0190355	0.0163837	0.150055	0.00811056	0.021189	0.00136043	0.059143	0.0220731	0.323964	0.00979037	0.158123	0.04635671	20.28858	0.219438	0.582157	1.04813	2.15028	0.182106	0.201639	0.131962	0.144957	0.200492	0.138845	0.1235725	0.3751378
5300	-263.2202	-251.2556	-11.96458	46.37979	1.454558	0.02382988	0.02805927	0.0144247	0.0130729	0.0614109	0.0456193	0.00755253	0.0128168	0.145247	0.0548209	0.0250712	0.165823	0.00171185	0.152271	0.228997	0.0422827	0.0288771	0.012178	46.37979	0.218217	0.580813	1.04764	2.15333	0.237644	0.229931	0.145052	0.072872	0.144987	0.169514	0.04023727	0.3026546
5400	-264.6849	-251.7797	-12.90521	44.95683	2.498423	0.01687776	0.04174832	0.0260235	0.0940334	0.081411	0.0573347	0.0419082	0.0103323	0.114113	0.0993127	0.0391216	0.136728	0.0782761	0.0298787	0.0231046	0.14128	0.0271419	0.04802991	44.95683	0.346307	0.699337	1.07861	1.87575	0.30708	0.145379	0.136476	0.130903	0.124842	0.15532	0.08977823	0.5349839
5500	-271.8083	-261.0947	-10.71358	28.33497	1.285311	0.06730671	0.06255918	0.0503059	0.00203267	0.013019	0.00789641	0.0196715	0.0670342	0.0194536	0.175153	0.0194466	0.105103	0.0497747	0.0689612	0.0828667	0.132479	0.186802	0.00895228	28.33497	0.190174	0.548429	1.03486	2.22654	0.249189	0.201814	0.190501	0.0613804	0.117176	0.179941	0.07151146	0.1251867
5600	-257.0337	-248.7981	-8.235608	22.09301	1.728337	0.1427773	0.02077445	0.0502295	0.0112916	0.333238	0.0548234	0.000481376	0.0173771	0.00660854	0.0554319	0.0281786	0.00801469	0.00539899	0.0401907	0.196744	0.108059	0.0839323	0.04537972	22.09301	0.25854	0.622622	1.06143	2.05741	0.24546	0.160743	0.228666	0.112285	0.12059	0.132255	0.06615417	0.6859692
5700	-261.9602	-248.4289	-13.53134	87.76663	2.521448	0.04277699	0.03041693	0.0107797	0.120006	0.12478	0.0113254	0.00445452	0.0233527	0.0752839	0.0482932	0.0703189	0.04921	0.0908311	0.0135069	0.302912	0.0485946	0.00635087	0.02142465	87.76663	0.348481	0.70104	1.07887	1.87161	0.318667	0.200644	0.0811986	0.0897074	0.193909	0.115873	0.05184158	0.4132715
5800	-250.4102	-246.3885	-4.021722	10.67753	1.712726	0.05061363	0.07875003	0.0824993	0.0277017	0.104351	0.0349453	0.0111768	0.00629181	0.0925826	0.142109	0.0474416	0.0155685	0.0035358	0.0343125	0.310298	0.0485101	0.0386755	0.05427497	10.67753	0.256394	0.620519	1.06081	2.06228	0.208029	0.186986	0.273696	0.0697	0.131966	0.129623	0.133025	0.4080058
5900	-274.7978	-252.1241	-22.67371	337.1271	1.032316	0.003723317	0.002909428	0.106918	0.102325	0.0266675	0.0073522	0.00401281	0.033254	0.103288	0.0262522	0.0438778	0.136333	0.0155728	0.0240467	0.0971401	0.0759279	0.197032	0.001075124	337.1271	0.143356	0.486254	1.00515	2.36523	0.239076	0.220658	0.076427	0.115772	0.166002	0.182065	0.003984552	0.269823
6000	-266.1891	-256.5116	-9.677455	43.37558	1.292539	0.02226402	0.03252149	0.0109977	0.012604	0.122577	0.128549	0.0644219	0.0267608	0.0332595	0.133315	0.0605663	0.0291172	0.0347619	0.0918979	0.105553	0.061833	0.0837856	0.001966333	43.37558	0.191424	0.54994	1.0355	2.22314	0.185077	0.195295	0.15841	0.153174	0.12963	0.178415	0.03448782	0.0570153
6100	-250.8626	-243.2657	-7.596916	24.2988	3.030448	0.06315007	0.08091325	0.0143482	0.0118468	0.166311	0.00589701	0.0043112	0.0339751	0.0688343	0.0172064	0.0186997	0.0525422	0.0177879	0.169296	0.303842	0.115004	9.76754e-05	0.003643894	24.2988	0.391604	0.7332	1.08266	1.79253	0.245575	0.181358	0.0936841	0.114204	0.207231	0.157949	0.08455715	0.04309386
6200	-261.9835	-250.9448	-11.03869	39.97164	2.638278	0.03527552	0.02926435	0.0680274	0.06218	0.129812	0.107575	0.0305155	0.0665432	0.0549365	0.0468924	0.0252005	0.0402977	0.00107106	0.0555759	0.241908	0.00458119	0.0648831	0.03543803	39.97164	0.359187	0.709306	1.08004	1.85147	0.23545	0.14637	0.0984788	0.120955	0.206469	0.192277	0.06470238	0.5477083
6300	-256.2838	-248.167	-8.11673	30.1404	1.26358	0.08104403	0.04447905	0.093364	0.0657811	0.342397	0.0208657	0.0300928	0.00239582	0.0112614	0.0503459	0.00811426	0.0568616	0.0241111	0.046156	0.199662	0.0194128	0.0291785	0.01246661	30.1404	0.186386	0.543808	1.03289	2.23692	0.230499	0.258715	0.0902629	0.0862774	0.142912	0.191334	0.05694566	0.2189212
6400	-259.8964	-246.2027	-13.69365	42.67281	4.485113	0.02463447	0.04947847	0.0436112	0.163297	0.298227	0.00421835	0.0196387	0.019283	0.0336843	0.0584607	0.0018203	0.00289323	0.0224492	0.0118432	0.106362	0.195048	0.0191638	0.006335951	42.67281	0.479177	0.790474	1.08406	1.64629	0.242451	0.182812	0.124932	0.075168	0.143658	0.230979	0.05581442	0.1135182
6500	-247.9667	-245.1015	-2.865181	7.662066	2.444135	0.1464547	0.1292013	0.0668484	0.0242245	0.156883	0.0855687	0.0157657	0.0791807	0.0773712	0.0627985	0.0284773	0.0294131	0.0158578	0.0321527	0.172127	0.113972	0.0393603	0.01643729	7.662066	0.341095	0.695221	1.07796	1.88572	0.18193	0.200579	0.124395	0.124997	0.184096	0.184003	0.1456386	0.1128635
6600	-263.8971	-253.6324	-10.26473	37.58855	0.9508611	0.05509085	0.01585743	0.109929	0.0619375	0.188664	0.0714354	0.0668553	0.00255665	0.0414588	0.041845	0.00809166	0.0367419	0.0435619	0.0694557	0.0913042	0.145526	0.0206367	0.008499213	37.58855	0.127048	0.461467	0.991355	2.42013	0.223966	0.21798	0.180316	0.0772625	0.175178	0.125298	0.02435664	0.3489485
