Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-350.0596	-290.1403	-59.91933	10.69744	6.432871	0.00958557	0.0143237	0.0293276	0.00534536	0.0569293	0.0130043	0.00350507	0.177941	0.151767	0.415686	0.0961144	0.0162346	0.0937983	0.26707	0.0366297	0.0610839	0.0439031	0.0458753	0.192749	0.326577	0.0233397	0.0772083	0.548224	0.056451	0.0668946	0.533305	0.158398	0.60198	0.253331	0.137267	0.0313743	0.166706	0.339185	0.0311737	0.506238	0.130201	0.0742123	0.00782158	0.172331	0.0544782	0.00538865	0.0637248	0.00295467	0.674128	0.1612372	0.09887937	0.026327	0.145677	0.0168559	0.0172876	0.0708022	0.000929504	0.158724	0.00576349	0.185457	0.0875118	0.142832	0.0134236	0.0247786	0.066992	0.0366382	0.5272219	8	10.83562	0.1597519	0.552531	0.831814	1.08027	1.53538	0.210897	0.393343	0.0564662	0.11739	0.158934	0.0629705	0.6261013	0.8420713
1100	-331.5783	-289.7871	-41.79114	8.067977	3.675273	0.102181	0.0712992	0.288714	0.166503	0.0535598	0.00761974	0.344731	0.0260875	0.00105507	0.0711201	0.1824	0.170842	0.0882231	0.219765	0.0763484	0.0217968	0.0629193	0.0264685	0.0648724	0.120929	0.0777186	0.0159703	0.223765	0.0821228	0.104139	0.0211197	0.00719432	0.0333079	0.059719	0.0998259	0.134603	0.0536924	0.27484	0.017584	0.103594	0.113983	0.232421	0.0726874	0.28258	0.0253964	0.413425	0.0155502	0.016688	0.00346145	0.1258784	0.07685695	0.0359814	0.0996732	0.0118204	0.00779951	0.0090103	0.00716911	0.158164	0.000257269	0.134813	0.0525531	0.178013	0.0124717	0.0228535	0.231941	0.0374798	0.3626471	6	8.618638	0.2701245	0.435582	0.763174	1.08429	1.71695	0.171867	0.299675	0.12497	0.09797	0.227563	0.0779546	0.4395041	0.825128
1200	-316.8916	-295.3702	-21.52145	9.465721	1.17676	0.171529	0.06162	0.0186446	0.0386451	0.155803	0.0377362	0.0314027	0.0301132	0.0467349	0.0133335	0.129031	0.1035	0.0675767	0.00102495	0.00838231	0.0222731	0.0411081	0.00252002	0.0463023	0.0724474	0.0126249	0.0668208	0.131279	0.0316808	0.0425638	0.0109575	0.0379135	0.292612	0.14514	0.0888435	0.163436	0.163608	0.00378837	0.00324148	0.0354627	0.0141156	0.0318783	0.223695	0.152848	0.0156829	0.116926	0.127636	0.0451864	0.0237625	0.06766519	-0.01559393	0.0199405	0.0766523	0.012282	0.00301899	0.0226677	0.0115131	0.219577	0.00104488	0.0755917	0.0110663	0.226162	0.0132482	0.108529	0.182954	0.0157516	0.4447225	4	11.75177	0.1612226	0.170816	0.524119	1.02407	2.281	0.155238	0.359933	0.139815	0.0644992	0.195995	0.0845192	0.4291285	1.036339
1300	-309.768	-295.6002	-14.16786	6.00618	1.768174	0.0739003	0.000294522	0.00839228	0.0313627	0.00639878	0.0211459	0.0892558	0.016512	0.0385809	0.0640368	0.0937566	0.03111	0.314078	0.014603	0.0540891	0.145961	0.0205036	0.0169944	0.00727628	0.0127922	0.106703	0.100856	0.227541	0.112939	0.0224844	0.0735746	0.173693	0.130972	0.0884959	0.111295	0.0752014	0.198509	0.0214423	0.0682608	0.150545	0.0322873	0.0262303	0.0237715	0.0162708	0.00853063	0.0728862	0.025739	0.0247442	0.075005	0.0598242	0.2520965	0.03487	0.177745	0.0506451	0.0241979	0.038903	0.0234918	0.169701	0.0078388	0.133389	0.0629934	0.162819	0.00538218	0.0200859	0.0822958	0.00564185	0.3098604	7	6.779921	0.1643457	0.263939	0.627857	1.06294	2.04527	0.19667	0.335397	0.111415	0.0498978	0.213632	0.0929878	0.561957	0.5513953
1400	-325.3991	-288.6371	-36.76206	6.609782	3.258696	0.0827168	0.260838	0.140751	0.00807267	0.132997	0.121394	0.301324	0.0226137	0.00592664	0.00461607	0.16095	0.0472364	0.0685205	0.15366	0.156615	0.0142672	0.0363872	0.0540916	0.179987	0.0176195	0.0289206	0.0619631	0.115704	0.46465	0.272102	0.000753349	0.00628093	0.236488	0.012504	0.0517932	0.194456	0.0185741	0.033106	0.504374	0.159721	0.144202	0.0600607	0.0255276	0.119246	0.0015786	0.106997	0.0633626	0.034084	0.00388206	0.1172657	0.0204498	0.01582	0.113749	0.00286068	0.0219561	0.0189004	0.00170683	0.26057	0.00839912	0.104603	0.126802	0.226062	0.00974914	0.0096898	0.0711969	0.0079355	0.8608579	6	7.269125	0.1858333	0.408335	0.744915	1.08353	1.76322	0.252766	0.299123	0.0869772	0.0966867	0.165264	0.0991835	0.8813077	0.9767961
1500	-313.0348	-294.0803	-18.95449	7.973817	3.292954	0.0678529	0.0575948	0.0489313	0.00510267	0.0135718	0.276484	0.00726153	0.00142923	0.0998203	0.00601409	0.133693	0.00144364	0.0592384	0.138239	0.014473	0.0804127	0.151229	0.0114164	0.000357945	0.0195549	0.0955694	0.320598	0.175501	0.0803671	0.0651141	0.0207834	0.0231607	0.11113	0.0480579	0.0253583	0.0293189	0.0475898	0.226919	0.150599	0.0726524	0.00926495	0.037298	0.0366071	0.241485	0.00207434	0.0601557	0.015395	0.0323848	0.00993728	0.06822979	0.1023559	0.0403859	0.1325	0.00906669	0.0696463	0.00942043	0.0319855	0.0907869	0.00120085	0.0379023	0.106159	0.187711	0.00517228	0.0325335	0.202796	0.0427337	0.4550818	4	11.00084	0.2079395	0.410728	0.746558	1.08362	1.75909	0.197326	0.309004	0.0593269	0.0995941	0.153621	0.181128	0.5574377	0.8163815
1600	-309.1697	-300.0832	-9.086412	5.609876	1.892685	0.0242932	0.0136668	0.0221849	0.00379315	0.0290549	0.00163493	0.0580089	0.00401154	0.110799	0.0570443	0.174354	0.0844074	0.0350205	0.139324	0.0709331	0.000525425	0.0175723	0.111211	0.0777238	0.00652984	0.206012	0.0345271	0.00967744	0.393678	0.0907667	0.00335185	0.0681487	0.0319114	0.0050185	0.167089	0.059996	0.0216783	0.0497125	0.154257	0.208772	0.00611635	0.00230175	0.0238937	0.0907387	0.248594	0.0205765	0.087044	0.0382038	0.0605726	0.09152295	0.2541605	0.0332405	0.135644	0.00033318	0.0737616	0.00172252	0.00271981	0.310712	0.00603274	0.0768686	0.0900623	0.148946	0.0338933	0.0103478	0.0731953	0.00251981	0.4224844	4	7.31355	0.1528802	0.280119	0.643094	1.06706	2.00973	0.12984	0.294649	0.159337	0.043563	0.200571	0.172041	0.6766449	0.6243812
1700	-326.402	-297.5799	-28.82209	5.116252	4.059615	0.125816	0.00430112	0.000568279	0.0752878	0.196006	0.0233578	0.212967	0.0738706	0.0598645	0.0156966	0.189097	0.200794	0.0166094	0.0408153	0.185009	0.00280574	0.0142693	0.485883	0.0148706	0.0261453	0.00158381	0.0761715	0.051088	0.245012	0.173695	0.020899	0.0366001	0.0643784	0.0571743	0.00944773	0.0187513	0.00200422	0.0273961	0.110576	0.256353	0.0248659	0.329821	0.00239383	0.0871002	0.0827426	0.260172	0.613317	0.0376889	0.134828	0.1174926	-0.1139067	0.0429941	0.144957	0.0286123	0.0173139	0.0216042	0.00263052	0.143147	0.00682803	0.115447	0.0433214	0.0606573	0.105087	0.0402771	0.164266	0.0628565	0.641823	7	6.865442	0.258419	0.457607	0.777246	1.08439	1.68076	0.157352	0.270517	0.15333	0.085812	0.199721	0.133268	0.5279163	1.215766
1800	-334.0574	-291.7717	-42.28568	9.060551	4.14582	0.140342	0.0473901	0.032967	0.0981953	0.0697999	0.10363	0.310467	0.0528296	0.0985408	0.162238	0.0276646	0.0939135	0.115524	0.45777	0.0339088	0.0410253	0.0483687	0.0540445	0.00962545	0.0242187	0.0584614	0.0280646	0.0523754	0.385308	0.0536177	0.0461758	0.00256111	0.0294438	0.0167118	0.245838	0.311181	0.0753628	0.00176455	0.0922301	0.131705	0.0611963	0.0693748	0.046297	0.00374793	0.234542	0.484769	0.0280856	0.0116102	0.138633	0.1417043	0.0530732	0.0252976	0.241202	0.00189872	0.0306002	0.00254055	0.0359968	0.110582	0.000208891	0.110202	0.0339048	0.0771037	0.0139794	0.197003	0.0853029	0.0341783	0.4934465	7	10.62889	0.1437221	0.462198	0.780105	1.08435	1.67335	0.116926	0.380565	0.074045	0.111434	0.238183	0.0788472	0.5465197	0.9028888
1900	-311.1046	-294.8555	-16.24913	7.084506	3.33757	0.020831	0.00903048	0.0638887	0.0246754	0.0459797	0.00817997	0.192151	0.0132886	0.0332016	0.00417115	0.0670106	0.0644155	0.175707	0.00709852	0.036479	0.0255901	0.0332334	0.135297	0.0918681	0.0827217	0.0186873	0.0026177	0.0767069	0.135122	0.0622813	0.0822484	0.0532873	0.000872261	0.0192467	0.0736502	0.00404143	0.488998	0.00887656	0.185388	0.0157816	0.0168868	0.167617	0.0400405	0.0061162	0.0126964	0.132997	0.165634	0.00118822	0.161218	0.04878911	-0.05168048	0.0396835	0.0511975	0.00130108	0.204275	0.0443692	0.0122384	0.0881577	0.0205006	0.0726137	0.0125456	0.244089	0.0471053	0.000234585	0.122793	0.0388949	0.5341244	8	7.764566	0.1517999	0.413801	0.748657	1.08374	1.7538	0.2122	0.35954	0.0721254	0.12578	0.122115	0.10824	0.4824439	1.107122
2000	-304.5557	-279.2892	-25.26649	7.640517	3.679392	0.031726	0.0736999	0.0673819	0.0828955	0.00313796	0.00600001	0.544902	0.0349959	0.0588893	0.00954006	0.157691	0.137405	0.0914973	0.264117	0.0921406	0.0130333	0.0103616	0.0114398	0.0298574	0.000556253	0.160224	0.0282232	0.0780496	0.037954	0.0401481	0.042668	0.0482758	0.136257	0.23666	0.0514512	0.0941284	0.149747	0.0146385	0.00965682	0.23149	0.329631	0.0298729	0.0134412	0.0164611	0.00198192	0.00412111	0.322092	0.162662	0.193326	0.08856806	0.3362876	0.0228555	0.174806	0.0359996	0.00783942	0.0517282	0.000290058	0.132626	9.27296e-05	0.0872739	0.0224384	0.175807	0.0464609	0.0999546	0.132062	0.00976572	0.3883372	3	8.976946	0.1099166	0.435833	0.763338	1.0843	1.71653	0.157332	0.339435	0.14075	0.0608964	0.227172	0.0744137	0.7246247	0.5359149
2100	-332.3726	-303.7406	-28.63205	6.304483	1.649238	0.172537	0.119674	0.0983329	0.0257671	0.00997458	0.0896708	0.160292	0.0781182	0.167964	0.0599105	0.0540279	0.17531	0.00626182	0.00659551	0.0815833	0.0439954	0.045635	0.10504	0.0826053	0.0516004	0.306503	0.0323447	0.135957	0.0620847	0.0482815	0.0241065	0.128114	0.00943787	0.321066	0.359649	0.153593	0.370251	0.0627282	0.0198784	0.0102094	0.154733	0.0428362	0.00392549	0.103205	0.0638356	0.0116462	0.411869	0.172422	0.16255	0.08996978	0.1589883	0.0250497	0.232347	0.00237746	0.00289749	0.0119968	0.0100806	0.130433	0.00834353	0.167304	0.141107	0.157201	0.0302498	0.00979525	0.0447876	0.0260296	0.3602394	5	9.479176	0.2149592	0.247483	0.611649	1.0581	2.08276	0.158742	0.34096	0.0982329	0.0593084	0.267818	0.0749386	0.5192277	0.6937985
2200	-332.2762	-290.7688	-41.50742	8.514445	4.174362	0.211605	0.0126296	0.055573	0.0447906	0.074571	0.00491526	0.538471	0.0857129	0.166409	0.109706	0.218239	0.0341493	0.0617502	0.0646227	0.136413	0.0201525	0.0207108	0.0940443	0.140186	0.0381059	0.113035	0.0514322	0.183536	0.0709953	0.0284426	0.715596	0.0336964	0.120522	0.181658	0.0240797	0.0161225	0.11563	0.00388395	0.48432	0.0625696	0.0471953	0.0850332	0.236953	0.488025	0.261772	0.0236724	0.110235	0.0215287	0.0627933	0.1316544	0.2979912	0.0189737	0.387007	0.027153	0.0157037	0.000360405	0.00537376	0.129633	0.00991003	0.0516594	0.00864978	0.13154	0.0268666	0.0245258	0.100463	0.0621813	0.3548437	8	10.61984	0.155067	0.463692	0.781031	1.08434	1.67094	0.210328	0.305485	0.0567673	0.0891834	0.21662	0.121617	0.6528348	0.5435428
2300	-306.7235	-294.7268	-11.99675	8.529013	1.365808	0.0880136	0.0416242	0.0996443	0.0064998	0.0463251	0.0587397	0.0257999	0.0162162	0.00883763	0.0516328	0.0233239	0.0258503	0.00527842	0.016326	0.00689836	0.00563392	0.0698276	0.0587329	0.0207476	0.00942688	0.00388392	0.00329404	0.0396706	0.0780935	0.0135921	0.00467887	0.0539968	0.00511945	0.145977	0.0214596	0.00266227	0.408323	0.0709297	0.021039	0.118666	0.347254	0.203196	0.00609847	0.00923672	0.0541527	0.0393374	0.173792	0.166494	0.0806169	0.06040038	0.1610511	0.0707854	0.123163	0.0158284	0.058249	0.0463286	0.0490353	0.25116	0.00480356	0.171846	0.0286657	0.0481886	0.00840217	0.0299177	0.0934648	0.000161361	0.4637479	7	8.812773	0.108428	0.203829	0.564581	1.04146	2.19013	0.243776	0.231146	0.147758	0.0913731	0.213166	0.0727801	0.624799	0.7422353
2400	-352.4333	-309.5787	-42.85463	6.85689	2.683247	0.290903	0.238086	0.0109162	0.0670025	0.209401	0.0451474	0.288118	0.132533	0.019581	0.0561822	0.027599	0.28427	0.0486779	0.240213	0.0294337	0.0377553	0.437533	0.00224658	0.0613134	0.00349735	0.225335	0.0258163	0.328762	0.180754	0.1344	0.0980581	0.339591	0.135037	0.217179	0.117658	0.206301	0.112616	0.0611553	0.154789	0.147123	0.023905	0.340298	0.435304	0.36261	0.422022	0.0148148	0.0957717	0.293471	0.0148608	0.1363624	-0.0731548	0.0260915	0.090225	0.00683702	0.0332508	0.00545824	0.00148498	0.141049	0.00958136	0.115865	0.0921554	0.152309	0.00507752	0.10334	0.213243	0.00403185	0.5602013	5	7.356235	0.1375233	0.363169	0.712331	1.08043	1.84407	0.157313	0.326201	0.140917	0.0964499	0.117159	0.16196	0.4870465	1.150201
2500	-303.0784	-298.3089	-4.769493	7.401237	3.853001	0.0489696	0.0234262	0.0238234	0.0089388	0.0234355	0.0169352	0.134569	0.025016	0.0552856	0.0134884	0.0759232	0.0156592	0.020901	0.00466589	0.0655075	0.0100965	0.00134128	0.0236539	0.0298821	0.00370038	0.00951823	0.0141387	0.121471	0.00632	0.0977777	0.11133	0.0630062	0.327626	0.0950794	0.00700313	0.0326407	0.0598835	0.00880807	0.325805	0.0644764	0.0208349	0.00636508	0.167809	0.122527	0.0573646	0.00416602	0.0763788	0.011523	0.0803449	0.07096097	0.1548877	0.0798793	0.127064	0.0716745	0.0624001	0.0103437	0.0017847	0.154873	0.0441468	0.0946298	0.0220198	0.10635	0.0139096	0.0522332	0.137732	0.0209594	0.3390019	4	7.8942	0.1596507	0.4461	0.769967	1.08439	1.69954	0.209345	0.292754	0.137059	0.061504	0.162561	0.136777	0.4938896	0.686392
2600	-300.0116	-287.1945	-12.81711	7.834458	3.236255	0.00788376	0.000874048	0.0210728	0.0167194	0.0764109	0.00525268	0.374892	0.0236798	0.0194882	0.00786962	0.0188315	0.0903789	0.19287	0.0250281	0.0388977	0.0726108	0.0025321	0.00687418	0.000182528	0.0837502	0.0182897	0.0196595	0.0372729	0.0334521	0.092378	0.080577	0.109567	0.173837	0.0118207	0.0450016	0.0897133	0.231238	0.0153902	0.0759352	0.0526084	0.00582561	0.0568208	0.0902964	0.0576831	0.333029	0.0157006	0.177281	0.0231763	0.0159302	0.06105776	0.09921693	0.0487083	0.0744091	0.00696147	0.0562335	0.0304067	0.000255163	0.109744	0.000731328	0.14047	0.00657882	0.197945	0.0653196	0.0798542	0.119442	0.0629407	0.4713161	7	9.475383	0.1746571	0.406752	0.743823	1.08346	1.76597	0.101391	0.382517	0.156077	0.0772582	0.192952	0.0898051	0.5705331	0.8260978
