Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-388.1044	-337.5812	-50.52321	18.48992	2.478052	0.0200427	0.107318	0.0330408	0.0031424	0.0361151	0.197076	0.0124325	0.0348327	0.121085	0.0140085	0.10534	0.100376	0.0239453	0.0197422	0.0719855	0.000472575	0.0226314	0.0451789	0.0073217	0.00401816	0.15742	0.0494581	0.0058402	0.0521578	0.00850933	0.0120881	0.112226	0.0155448	0.0233224	0.00640673	0.00552405	0.00314854	0.0102831	0.287868	0.0651477	0.0277682	0.00050741	0.0136621	0.182705	0.00992574	0.032279	0.0110777	0.0542709	0.000480515	0.0965111	0.025866	0.11306	0.111848	0.029234	0.0866776	0.0165908	0.0289225	0.288954	0.0728154	0.0874807	0.0613835	0.0234614	0.00856467	0.0144647	0.223356	0.00198423	0.00643566	0.05567812	0.02125409	0.0992695	0.00843314	0.0336272	0.13352	0.0135123	0.00296743	0.105092	0.0108231	0.0837315	0.0193167	0.265214	0.029422	0.0760808	0.116836	0.00215479	0.3783914	10	51.36577	0.1001728	0.344366	0.69781	1.07837	1.87945	0.176234	0.165291	0.237359	0.0801074	0.200779	0.140229	0.3996455	0.9468176
1100	-405.7099	-341.125	-64.58486	13.7608	3.090904	0.0446717	0.326465	0.0130109	0.0326681	0.0470308	0.00284516	0.0518268	0.0079752	0.00310851	0.0319764	0.00318899	0.239312	0.0424276	0.0590115	0.115544	0.0187947	0.00300729	0.0329292	0.0061788	0.0259758	0.051356	0.0554992	0.0105953	0.0179078	0.349378	0.0750089	0.0220939	0.191553	0.0379414	0.0786657	0.00868336	0.00460596	0.103985	0.0659307	0.382946	0.209583	0.0782211	0.628402	0.0160802	0.114494	0.00106839	0.0376104	0.00564565	0.184418	0.128071	0.0015447	0.00507968	0.023636	0.132583	0.0525352	0.0810344	0.0119671	0.00199222	0.00672414	0.0171878	0.0976705	0.185314	0.105551	0.0488195	0.00271291	0.0010244	0.00774198	0.07254311	-0.01662327	0.0774488	0.0309536	0.140488	0.144601	0.0109732	0.0156984	0.0564961	0.000373952	0.0489961	0.0353751	0.261489	0.00904321	0.046094	0.0965119	0.0254578	0.5056796	11	50.43145	0.07496405	0.396174	0.73644	1.08293	1.78446	0.20095	0.164109	0.27355	0.0537962	0.20264	0.104955	0.4890563	1.033991
1200	-397.9275	-352.4383	-45.48922	21.73417	6.90323	0.0288573	0.00180899	0.0582963	0.0105335	0.121013	0.0662501	0.0219034	0.00169719	0.0159639	0.0801021	0.0128177	0.00633527	0.0333167	0.0428874	0.160247	0.0432386	0.00461747	0.0125808	0.0430374	0.0175422	0.0251989	0.0212159	0.131058	0.0130501	0.0775773	0.00659885	0.0447217	0.0826001	0.0430774	0.0329553	0.0102176	0.0206219	0.0040968	0.170141	0.00999762	0.0627127	0.0807932	0.0582417	0.00486794	0.00585122	0.000925861	0.0617723	0.0461811	0.232248	0.0272252	0.0609708	0.0229774	0.041809	0.0460101	0.00530013	0.132316	0.0594606	0.0337841	0.00873515	0.0557467	0.0965009	0.0459469	0.0178164	0.0093858	0.0531568	0.010691	0.103075	0.04253431	0.0447539	0.00637005	0.0463215	0.126489	0.0665183	0.0020995	0.0180948	0.17707	0.0231002	0.0429135	0.103574	0.19113	0.000133517	0.0211143	0.131914	0.043157	0.3955178	10	50.14064	0.05388212	0.56597	0.838835	1.07918	1.51602	0.235833	0.170987	0.17768	0.0706832	0.248355	0.0964615	0.4402717	0.8983493
1300	-385.662	-345.9962	-39.6658	15.41744	4.486544	0.00212242	0.0228539	0.0980717	0.0218345	0.00748779	0.0402474	0.0279648	0.00492726	0.00846696	0.053562	0.0848689	0.0643141	0.00544272	0.0100786	0.0465555	0.0299953	0.00265507	0.0687158	0.100723	0.00440132	0.165656	0.0822969	0.0844614	0.00887231	0.0160157	0.0414578	0.00848486	0.0150054	0.00515822	0.0670907	0.00886042	0.0249484	0.00446245	0.102844	0.269183	0.0790942	0.0254853	0.0522945	0.0287655	0.00107715	0.066242	0.0321426	0.0563183	0.0346938	0.00648735	0.0185142	0.000317106	0.0151528	0.044455	0.0756044	0.161555	0.133912	0.0326512	0.0344879	0.000306982	0.000465214	0.292908	0.0594845	0.068655	0.00135098	0.0740784	0.0588124	0.04770359	-0.06180292	0.107306	0.0403782	0.0932257	0.0801593	0.000656855	0.0629145	0.151285	0.0122125	0.144853	0.0451644	0.131692	0.0081809	0.00443176	0.103417	0.0141238	0.4067286	9	50.15337	0.1092025	0.479245	0.790515	1.08406	1.64618	0.165977	0.157108	0.194018	0.119462	0.256418	0.107016	0.3449257	1.179177
1400	-383.9784	-346.6132	-37.36518	22.28541	2.27401	0.0280913	0.085409	0.0103528	0.00271547	0.0184184	0.0412119	0.00159653	0.0237046	0.019484	0.049078	0.0468008	0.033086	0.0423013	0.120088	0.0437573	0.0239917	0.00172558	0.00578323	0.00203072	0.00795403	0.203092	0.160254	0.00224411	0.00847751	0.0197662	0.00956357	0.060839	0.0735832	0.064824	0.00595095	0.0215451	0.0104071	0.0205895	0.132862	0.107577	0.0846602	0.0158568	0.104109	0.00517591	0.135525	0.0963632	0.00232962	0.0516394	0.162884	0.00115604	0.139774	0.00872878	0.0260116	0.0189803	0.10427	0.0236307	0.0155917	0.00273449	0.00157648	0.0225869	0.0449936	0.109009	0.0507558	0.00189485	0.0537299	0.1845	0.0408292	0.05023223	0.01707939	0.0591239	0.129957	0.257165	0.0976783	0.000402291	0.00787248	0.125782	0.00573753	0.0672527	0.0149426	0.109122	0.0122986	0.00476967	0.0982228	0.00967256	0.6270611	8	53.77335	0.0762109	0.323927	0.68131	1.07555	1.91922	0.136664	0.188485	0.258857	0.0634023	0.195588	0.157004	0.6441404	0.973485
1500	-388.7193	-344.6868	-44.03245	13.01254	5.122413	0.0209279	0.155294	0.00137082	0.0117982	0.163607	0.0688094	0.0597393	0.0105996	0.0373661	0.00802501	0.0248367	0.0504409	0.0370973	0.156708	0.0268226	0.00729988	0.000975907	0.137585	0.0100092	0.0638198	0.0128757	0.0187427	0.0035836	0.0021416	0.392345	0.0108908	0.0280013	0.000263127	0.00109662	0.00194598	0.0633806	0.00696351	0.101668	0.103504	0.05116	0.0657545	0.0694657	0.0288219	0.036791	0.0625836	0.0410285	0.0611853	0.0232128	0.0224781	0.0033985	0.128189	0.196517	0.111712	0.0270697	0.00643454	0.00404551	0.12989	0.0675437	0.00072203	0.252787	0.0104755	0.0124748	0.144751	0.00204232	0.00408017	0.279863	0.0162953	0.05048569	0.01258177	0.0717032	0.0627431	0.104301	0.135681	0.00507646	0.0472073	0.042103	0.00482476	0.121344	0.0118713	0.218426	0.00840102	0.0548128	0.0235887	0.0879164	0.6178989	11	50.56597	0.06756667	0.507084	0.806835	1.08308	1.603	0.115059	0.131867	0.183719	0.120931	0.307396	0.141029	0.6304807	0.9800442
1600	-394.2474	-342.0909	-52.15648	19.25467	2.892452	0.0031506	0.142065	0.0420137	0.032775	0.00143557	0.024056	0.0686076	0.0110034	0.00168074	0.0109437	0.00975089	0.0444506	0.0233414	0.0840684	0.0371708	0.0228995	0.0162504	0.0391443	0.0252652	0.0332836	0.0495824	0.124055	0.0497043	0.0305353	0.144387	0.0177842	0.0312256	0.08433	0.0120481	0.0308567	0.00672006	0.106042	0.10093	0.0683469	0.0709922	0.0257899	0.0211428	0.0403766	0.155356	0.0424496	0.0374724	0.171958	0.0186965	0.103488	0.00241692	0.0876858	0.121349	0.058891	0.0957791	0.0418614	0.00254639	0.26338	0.00336191	0.000960236	0.15729	0.00330558	0.0074991	0.428235	0.0936278	0.00730794	0.00497661	0.0819575	0.06874295	-0.0286835	0.078323	0.00692163	0.0738885	0.147233	0.0293332	0.0589641	0.103868	0.0354755	0.188788	0.0333261	0.174284	0.000676459	0.000605138	0.0377217	0.030592	0.5126107	8	50.3869	0.07942164	0.380767	0.725394	1.08193	1.81191	0.171478	0.149781	0.257888	0.0986213	0.170199	0.152032	0.4839272	1.059272
1700	-400.5317	-352.3177	-48.21399	19.97124	1.736317	0.0216508	0.190884	0.0383715	0.0212493	0.0194119	0.00324912	0.0624552	0.0256303	0.0106006	0.131628	0.0108811	0.0138555	0.113453	0.000617475	0.0805754	0.0605813	0.0375404	0.00645932	0.0243589	0.0211706	0.0441139	0.0363313	0.00728231	0.0365984	0.207898	0.0512246	0.00263515	0.0219938	0.00907302	0.0653391	0.0309838	0.0280412	0.0299283	0.156289	0.0455212	0.0395971	0.00315506	0.053374	0.0409662	0.0463187	0.0734548	0.0214584	0.0248018	0.106731	0.00276329	0.148791	0.0382292	0.0416931	0.0322509	0.0227131	0.0872141	0.0722191	0.0478071	0.0341825	0.0968401	0.0743911	0.0322793	0.0903446	0.0050288	0.0081655	0.115131	0.0245432	0.05668668	0.03138668	0.0252996	0.0101333	0.0829441	0.0899837	0.0359442	0.00709561	0.105415	0.00781163	0.0625816	1.4314e-05	0.179575	0.0229955	0.172195	0.171594	0.0264163	0.5025835	10	51.38048	0.07314969	0.25963	0.623685	1.06174	2.05495	0.157147	0.225085	0.146107	0.0709951	0.288507	0.112159	0.5339702	0.9412202
1800	-390.616	-351.2106	-39.40543	13.68573	4.795832	0.0235361	0.0630888	0.0447203	0.0531668	0.0476741	0.0776202	0.0302722	0.0157108	0.000752596	0.0259876	0.0210581	0.0417018	0.0660075	0.147192	0.0509413	0.0217799	0.00422033	0.00188189	0.0408152	0.0688284	0.0335845	0.0298624	0.0313821	0.00208101	0.0828937	0.0467771	0.00435741	0.00310397	0.00683815	0.0777765	0.011603	0.01128	0.221391	0.0365202	0.0286819	0.0571668	0.179041	0.039305	0.000189101	0.0997908	0.0860227	0.175484	0.0587621	0.0482982	0.00259808	0.175534	0.0471293	0.00763228	0.0266175	0.0209714	0.00696251	0.119544	0.0141991	0.0157339	0.215452	0.00263329	0.0117798	0.0737575	0.0800996	0.0483439	0.0203579	0.0455208	0.04763439	0.09481946	0.0102897	0.223684	0.0685664	0.129772	0.0225322	0.0775951	0.0667836	0.0179743	0.0807793	0.105903	0.10026	0.0111461	0.0297385	0.0347046	0.0202713	0.6228812	12	52.98392	0.041826	0.49337	0.798898	1.08364	1.62409	0.102516	0.151071	0.327606	0.0577819	0.269653	0.0913714	0.7177006	0.8678844
1900	-415.0479	-351.0231	-64.02483	11.70283	4.839252	0.034169	0.189843	0.0358213	0.121749	0.0983551	0.0257689	0.0883501	0.0220084	0.0376446	0.0616295	0.00358236	0.396636	0.0148227	0.320487	0.0630951	0.0717879	0.0433147	0.0147432	0.0260083	0.00169853	0.0752249	0.00947335	0.030988	0.0204637	0.0515127	0.0157084	0.0546775	0.0501096	0.00857204	0.0314176	0.00712137	0.0495284	0.0432614	0.214152	0.00263429	0.0300184	0.326117	0.164097	0.188965	0.0510629	0.0327609	0.197761	0.02118	0.0459783	0.048826	0.181587	0.0145354	0.213242	0.0108546	0.0237103	0.0190653	0.36235	0.0652543	0.0324061	0.00868406	0.0595197	0.0664768	0.286819	0.0107222	0.100939	0.011971	0.384012	0.08072181	-0.01221186	0.0525174	0.0886173	0.0600167	0.0948883	0.0310912	0.0184763	0.216038	0.0195053	0.0777453	0.0486752	0.0480101	0.0106205	0.0335396	0.11654	0.0837187	0.5207049	12	52.17881	0.09759404	0.495261	0.800004	1.08357	1.62116	0.125206	0.169	0.239462	0.061825	0.275354	0.129152	0.508493	1.024016
2000	-402.8886	-343.1193	-59.76929	19.40956	3.224748	0.00297749	0.11227	0.00523537	0.0522077	0.00675968	0.00515545	0.152218	0.00240172	0.0253571	0.0296823	0.0179851	0.0491636	0.0223533	0.207842	0.033459	0.0216921	0.0147377	0.0509745	0.0416809	0.00524181	0.168416	0.0676773	0.00926322	0.00160669	0.105868	0.0318127	0.0210537	0.0367312	0.0195183	0.102057	0.0514848	0.00591762	0.0997304	0.0108582	0.145008	0.0502572	0.106976	0.00725683	0.0384546	0.0282102	0.305049	0.0338167	0.0256747	0.239805	0.0108573	0.558936	0.0116068	0.0343437	0.013905	0.00258555	0.0446842	0.105273	0.0570649	0.01482	0.27202	0.0556011	0.0243944	0.296558	0.0327671	0.150241	0.0513403	0.0564611	0.08567177	0.03628483	0.0142941	0.0374226	0.0941434	0.183324	0.0253507	0.0381707	0.0968385	0.0110152	0.12006	0.00799121	0.197144	0.0117231	0.00882673	0.106234	0.0474622	0.3899648	10	52.72434	0.08509931	0.405935	0.743259	1.08342	1.76739	0.156441	0.11365	0.216701	0.0901625	0.267681	0.155365	0.4262496	0.9148742
